cycle,i_word
638,1.9375
639,3.09375
640,-3.75
641,0
642,0.03125
643,-0.03125
644,3.96875
645,-4
646,0.03125
647,0
648,0.0625
649,-0.03125
650,-0.0625
651,0
652,2.125
653,3.28125
654,-3.5625
655,-2.40625
656,-1.25
657,0
658,0.03125
659,-0.03125
660,3.96875
661,-4
662,0.03125
663,0
664,0.0625
665,-0.03125
666,-0.0625
667,0
668,-3.375
669,-2.21875
670,-1.0625
671,0.09375
672,1.25
673,0
674,0.03125
675,-0.03125
676,3.96875
677,-4
678,0.03125
679,0
680,0.0625
681,-0.03125
682,-0.0625
683,0
684,-0.875
685,0.28125
686,1.4375
687,2.59375
688,3.75
689,0
690,0.03125
691,-0.03125
692,3.96875
693,-4
694,0.03125
695,0
696,0.0625
697,-0.03125
698,-0.0625
699,0
700,1.625
701,2.78125
702,3.9375
703,-2.90625
704,-1.75
705,0
706,0.03125
707,-0.03125
708,3.96875
709,-4
710,0.03125
711,0
712,0.0625
713,-0.03125
714,-0.0625
715,0
716,-3.875
717,-2.71875
718,-1.5625
719,-0.40625
720,0.75
721,0
722,0.03125
723,-0.03125
724,3.96875
725,-4
726,0.03125
727,0
728,0.0625
729,-0.03125
730,-0.0625
731,0
732,-1.375
733,-0.21875
734,0.9375
735,2.09375
736,3.25
737,0
738,0.03125
739,-0.03125
740,3.96875
741,-4
742,0.03125
743,0
744,0.0625
745,-0.03125
746,-0.0625
747,0
748,1.125
749,2.28125
750,3.4375
751,-3.40625
752,-2.25
753,0
754,0.03125
755,-0.03125
756,3.96875
757,-4
758,0.03125
759,0
760,0.0625
761,-0.03125
762,-0.0625
763,0
764,3.625
765,-3.21875
766,-2.0625
767,-0.90625
768,0.25
769,0
770,0.03125
771,-0.03125
772,3.96875
773,-4
774,0.03125
775,0
776,0.0625
777,-0.03125
778,-0.0625
779,0
780,-1.875
781,-0.71875
782,0.4375
783,1.59375
784,2.75
785,0
786,0.03125
787,-0.03125
788,3.96875
789,-4
790,0.03125
791,0
792,0.0625
793,-0.03125
794,-0.0625
795,0
796,0.625
797,1.78125
798,2.9375
799,-3.90625
800,-2.75
801,0
802,0.03125
803,-0.03125
804,3.96875
805,-4
806,0.03125
807,0
808,0.0625
809,-0.03125
810,-0.0625
811,0
812,3.125
813,-3.71875
814,-2.5625
815,-1.40625
816,-0.25
817,0
818,0.03125
819,-0.03125
820,3.96875
821,-4
822,0.03125
823,0
824,0.0625
825,-0.03125
826,-0.0625
827,0
828,-2.375
829,-1.21875
830,-0.0625
831,1.09375
832,2.25
833,0
834,0.03125
835,-0.03125
836,3.96875
837,-4
838,0.03125
839,0
840,0.0625
841,-0.03125
842,-0.0625
843,0
844,0.125
845,1.28125
846,2.4375
847,3.59375
848,-3.25
849,0
850,0.03125
851,-0.03125
852,3.96875
853,-4
854,0.03125
855,0
856,0.0625
857,-0.03125
858,-0.0625
859,0
860,2.625
861,3.78125
862,-3.0625
863,-1.90625
864,-0.75
865,0
866,0.03125
867,-0.03125
868,3.96875
869,-4
870,0.03125
871,0
872,0.0625
873,-0.03125
874,-0.0625
875,0
876,-2.875
877,-1.71875
878,-0.5625
879,0.59375
880,1.75
881,0
882,0.03125
883,-0.03125
884,3.96875
885,-4
886,0.03125
887,0
888,0.0625
889,-0.03125
890,-0.0625
891,0
892,-0.375
893,0.78125
894,1.9375
895,3.09375
896,-3.75
897,0
898,0.03125
899,-0.03125
900,3.96875
901,-4
902,0.03125
903,0
904,0.0625
905,-0.03125
906,-0.0625
907,0
908,2.125
909,3.28125
910,-3.5625
911,-2.40625
912,-1.25
913,0
914,0.03125
915,-0.03125
916,3.96875
917,-4
918,0.03125
919,0
920,0.0625
921,-0.03125
922,-0.0625
923,0
924,-3.375
925,-2.21875
926,-1.0625
927,0.09375
928,1.25
929,0
930,0.03125
931,-0.03125
932,3.96875
933,-4
934,0.03125
935,0
936,0.0625
937,-0.03125
938,-0.0625
939,0
940,-0.875
941,0.28125
942,1.4375
943,2.59375
944,3.75
945,0
946,0.03125
947,-0.03125
948,3.96875
949,-4
950,0.03125
951,0
952,0.0625
953,-0.03125
954,-0.0625
955,0
956,1.625
957,2.78125
958,3.9375
959,-2.90625
960,-1.75
961,0
962,0.03125
963,-0.03125
964,3.96875
965,-4
966,0.03125
967,0
968,0.0625
969,-0.03125
970,-0.0625
971,0
972,-3.875
973,-2.71875
974,-1.5625
975,-0.40625
976,0.75
977,0
978,0.03125
979,-0.03125
980,3.96875
981,-4
982,0.03125
983,0
984,0.0625
985,-0.03125
986,-0.0625
987,0
988,-1.375
989,-0.21875
990,0.9375
991,2.09375
992,3.25
993,0
994,0.03125
995,-0.03125
996,3.96875
997,-4
998,0.03125
999,0
1000,0.0625
1001,-0.03125
1002,-0.0625
1003,0
1004,1.125
1005,2.28125
1006,3.4375
1007,-3.40625
1008,-2.25
1009,0
1010,0.03125
1011,-0.03125
1012,3.96875
1013,-4
1014,0.03125
1015,0
1016,0.0625
1017,-0.03125
1018,-0.0625
1019,0
1020,3.625
1021,-3.21875
1022,-2.0625
1023,-0.90625
1024,0.25
1025,0
1026,0.03125
1027,-0.03125
1028,3.96875
1029,-4
1030,0.03125
1031,0
1032,0.0625
1033,-0.03125
1034,-0.0625
1035,0
1036,-1.875
1037,-0.71875
1038,0.4375
1039,1.59375
1040,2.75
1041,0
1042,0.03125
1043,-0.03125
1044,3.96875
1045,-4
1046,0.03125
1047,0
1048,0.0625
1049,-0.03125
1050,-0.0625
1051,0
1052,0.625
1053,1.78125
1054,2.9375
1055,-3.90625
1056,-2.75
1057,0
1058,0.03125
1059,-0.03125
1060,3.96875
1061,-4
1062,0.03125
1063,0
1064,0.0625
1065,-0.03125
1066,-0.0625
1067,0
1068,3.125
1069,-3.71875
1070,-2.5625
1071,-1.40625
1072,-0.25
1073,0
1074,0.03125
1075,-0.03125
1076,3.96875
1077,-4
1078,0.03125
1079,0
1080,0.0625
1081,-0.03125
1082,-0.0625
1083,0
1084,-2.375
1085,-1.21875
1086,-0.0625
1087,1.09375
1088,2.25
1089,0
1090,0.03125
1091,-0.03125
1092,3.96875
1093,-4
1094,0.03125
1095,0
1096,0.0625
1097,-0.03125
1098,-0.0625
1099,0
1100,0.125
1101,1.28125
1102,2.4375
1103,3.59375
1104,-3.25
1105,0
1106,0.03125
1107,-0.03125
1108,3.96875
1109,-4
1110,0.03125
1111,0
1112,0.0625
1113,-0.03125
1114,-0.0625
1115,0
1116,2.625
1117,3.78125
1118,-3.0625
1119,-1.90625
1120,-0.75
1121,0
1122,0.03125
1123,-0.03125
1124,3.96875
1125,-4
1126,0.03125
1127,0
1128,0.0625
1129,-0.03125
1130,-0.0625
1131,0
1132,-2.875
1133,-1.71875
1134,-0.5625
1135,0.59375
1136,1.75
1137,0
1138,0.03125
1139,-0.03125
1140,3.96875
1141,-4
1142,0.03125
1143,0
1144,0.0625
1145,-0.03125
1146,-0.0625
1147,0
1148,-0.375
1149,0.78125
1150,1.9375
1151,3.09375
1152,-3.75
1153,0
1154,0.03125
1155,-0.03125
1156,3.96875
1157,-4
1158,0.03125
1159,0
1160,0.0625
1161,-0.03125
1162,-0.0625
1163,0
1164,2.125
1165,3.28125
1166,-3.5625
1167,-2.40625
1168,-1.25
1169,0
1170,0.03125
1171,-0.03125
1172,3.96875
1173,-4
1174,0.03125
1175,0
1176,0.0625
1177,-0.03125
1178,-0.0625
1179,0
1180,-3.375
1181,-2.21875
1182,-1.0625
1183,0.09375
1184,1.25
1185,0
1186,0.03125
1187,-0.03125
1188,3.96875
1189,-4
1190,0.03125
1191,0
1192,0.0625
1193,-0.03125
1194,-0.0625
1195,0
1196,-0.875
1197,0.28125
1198,1.4375
1199,2.59375
1200,3.75
1201,0
1202,0.03125
1203,-0.03125
1204,3.96875
1205,-4
1206,0.03125
1207,0
1208,0.0625
1209,-0.03125
1210,-0.0625
1211,0
1212,1.625
1213,2.78125
1214,3.9375
1215,-2.90625
1216,-1.75
1217,0
1218,0.03125
1219,-0.03125
1220,3.96875
1221,-4
1222,0.03125
1223,0
1224,0.0625
1225,-0.03125
1226,-0.0625
1227,0
1228,-3.875
1229,-2.71875
1230,-1.5625
1231,-0.40625
1232,0.75
1233,0
1234,0.03125
1235,-0.03125
1236,3.96875
1237,-4
1238,0.03125
1239,0
1240,0.0625
1241,-0.03125
1242,-0.0625
1243,0
1244,-1.375
1245,-0.21875
1246,0.9375
1247,2.09375
1248,3.25
1249,0
1250,0.03125
1251,-0.03125
1252,3.96875
1253,-4
1254,0.03125
1255,0
1256,0.0625
1257,-0.03125
1258,-0.0625
1259,0
1260,1.125
1261,2.28125
1262,3.4375
1263,-3.40625
1264,-2.25
1265,0
1266,0.03125
1267,-0.03125
1268,3.96875
1269,-4
1270,0.03125
1271,0
1272,0.0625
1273,-0.03125
1274,-0.0625
1275,0
1276,3.625
1277,-3.21875
1278,-2.0625
1279,-0.90625
1280,0.25
1281,0
1282,0.03125
1283,-0.03125
1284,3.96875
1285,-4
1286,0.03125
1287,0
1288,0.0625
1289,-0.03125
1290,-0.0625
1291,0
1292,-1.875
1293,-0.71875
1294,0.4375
1295,1.59375
1296,2.75
1297,0
1298,0.03125
1299,-0.03125
1300,3.96875
1301,-4
1302,0.03125
1303,0
1304,0.0625
1305,-0.03125
1306,-0.0625
1307,0
1308,0.625
1309,1.78125
1310,2.9375
1311,-3.90625
1312,-2.75
1313,0
1314,0.03125
1315,-0.03125
1316,3.96875
1317,-4
1318,0.03125
1319,0
1320,0.0625
1321,-0.03125
1322,-0.0625
1323,0
1324,3.125
1325,-3.71875
1326,-2.5625
1327,-1.40625
1328,-0.25
1329,0
1330,0.03125
1331,-0.03125
1332,3.96875
1333,-4
1334,0.03125
1335,0
1336,0.0625
1337,-0.03125
1338,-0.0625
1339,0
1340,-2.375
1341,-1.21875
1342,-0.0625
1343,1.09375
1344,2.25
1345,0
1346,0.03125
1347,-0.03125
1348,3.96875
1349,-4
1350,0.03125
1351,0
1352,0.0625
1353,-0.03125
1354,-0.0625
1355,0
1356,0.125
1357,1.28125
1358,2.4375
1359,3.59375
1360,-3.25
1361,0
1362,0.03125
1363,-0.03125
1364,3.96875
1365,-4
1366,0.03125
1367,0
1368,0.0625
1369,-0.03125
1370,-0.0625
1371,0
1372,2.625
1373,3.78125
1374,-3.0625
1375,-1.90625
1376,-0.75
1377,0
1378,0.03125
1379,-0.03125
1380,3.96875
1381,-4
1382,0.03125
1383,0
1384,0.0625
1385,-0.03125
1386,-0.0625
1387,0
1388,-2.875
1389,-1.71875
1390,-0.5625
1391,0.59375
1392,1.75
1393,0
1394,0.03125
1395,-0.03125
1396,3.96875
1397,-4
1398,0.03125
1399,0
1400,0.0625
1401,-0.03125
1402,-0.0625
1403,0
1404,-0.375
1405,0.78125
1406,1.9375
1407,3.09375
1408,-3.75
1409,0
1410,0.03125
1411,-0.03125
1412,3.96875
1413,-4
1414,0.03125
1415,0
1416,0.0625
1417,-0.03125
1418,-0.0625
1419,0
1420,2.125
1421,3.28125
1422,-3.5625
1423,-2.40625
1424,-1.25
1425,0
1426,0.03125
1427,-0.03125
1428,3.96875
1429,-4
1430,0.03125
1431,0
1432,0.0625
1433,-0.03125
1434,-0.0625
1435,0
1436,-3.375
1437,-2.21875
1438,-1.0625
1439,0.09375
1440,1.25
1441,0
1442,0.03125
1443,-0.03125
1444,3.96875
1445,-4
1446,0.03125
1447,0
1448,0.0625
1449,-0.03125
1450,-0.0625
1451,0
1452,-0.875
1453,0.28125
1454,1.4375
1455,2.59375
1456,3.75
1457,0
1458,0.03125
1459,-0.03125
1460,3.96875
1461,-4
1462,0.03125
1463,0
1464,0.0625
1465,-0.03125
1466,-0.0625
1467,0
1468,1.625
1469,2.78125
1470,3.9375
1471,-2.90625
1472,-1.75
1473,0
1474,0.03125
1475,-0.03125
1476,3.96875
1477,-4
1478,0.03125
1479,0
1480,0.0625
1481,-0.03125
1482,-0.0625
1483,0
1484,-3.875
1485,-2.71875
1486,-1.5625
1487,-0.40625
1488,0.75
1489,0
1490,0.03125
1491,-0.03125
1492,3.96875
1493,-4
1494,0.03125
1495,0
1496,0.0625
1497,-0.03125
1498,-0.0625
1499,0
1500,-1.375
1501,-0.21875
1502,0.9375
1503,2.09375
1504,3.25
1505,0
1506,0.03125
1507,-0.03125
1508,3.96875
1509,-4
1510,0.03125
1511,0
1512,0.0625
1513,-0.03125
1514,-0.0625
1515,0
1516,1.125
1517,2.28125
1518,3.4375
1519,-3.40625
1520,-2.25
1521,0
1522,0.03125
1523,-0.03125
1524,3.96875
1525,-4
1526,0.03125
1527,0
1528,0.0625
1529,-0.03125
1530,-0.0625
1531,0
1532,3.625
1533,-3.21875
1534,-2.0625
1535,-0.90625
1536,0.25
1537,0
1538,0.03125
1539,-0.03125
1540,3.96875
1541,-4
1542,0.03125
1543,0
1544,0.0625
1545,-0.03125
1546,-0.0625
1547,0
1548,-1.875
1549,-0.71875
1550,0.4375
1551,1.59375
1552,2.75
1553,0
1554,0.03125
1555,-0.03125
1556,3.96875
1557,-4
1558,0.03125
1559,0
1560,0.0625
1561,-0.03125
1562,-0.0625
1563,0
1564,0.625
1565,1.78125
1566,2.9375
1567,-3.90625
1568,-2.75
1569,0
1570,0.03125
1571,-0.03125
1572,3.96875
1573,-4
1574,0.03125
1575,0
1576,0.0625
1577,-0.03125
1578,-0.0625
1579,0
1580,3.125
1581,-3.71875
1582,-2.5625
1583,-1.40625
1584,-0.25
1585,0
1586,0.03125
1587,-0.03125
1588,3.96875
1589,-4
1590,0.03125
1591,0
1592,0.0625
1593,-0.03125
1594,-0.0625
1595,0
1596,-2.375
1597,-1.21875
1598,-0.0625
1599,1.09375
1600,2.25
1601,0
1602,0.03125
1603,-0.03125
1604,3.96875
1605,-4
1606,0.03125
1607,0
1608,0.0625
1609,-0.03125
1610,-0.0625
1611,0
1612,0.125
1613,1.28125
1614,2.4375
1615,3.59375
1616,-3.25
1617,0
1618,0.03125
1619,-0.03125
1620,3.96875
1621,-4
1622,0.03125
1623,0
1624,0.0625
1625,-0.03125
1626,-0.0625
1627,0
1628,2.625
1629,3.78125
1630,-3.0625
1631,-1.90625
1632,-0.75
1633,0
1634,0.03125
1635,-0.03125
1636,3.96875
1637,-4
1638,0.03125
1639,0
1640,0.0625
1641,-0.03125
1642,-0.0625
1643,0
1644,-2.875
1645,-1.71875
1646,-0.5625
1647,0.59375
1648,1.75
1649,0
1650,0.03125
1651,-0.03125
1652,3.96875
1653,-4
1654,0.03125
1655,0
1656,0.0625
1657,-0.03125
1658,-0.0625
1659,0
1660,-0.375
1661,0.78125
1662,1.9375
1663,3.09375
1664,-3.75
1665,0
1666,0.03125
1667,-0.03125
1668,3.96875
1669,-4
1670,0.03125
1671,0
1672,0.0625
1673,-0.03125
1674,-0.0625
1675,0
1676,2.125
1677,3.28125
1678,-3.5625
1679,-2.40625
1680,-1.25
1681,0
1682,0.03125
1683,-0.03125
1684,3.96875
1685,-4
1686,0.03125
1687,0
1688,0.0625
1689,-0.03125
1690,-0.0625
1691,0
1692,-3.375
1693,-2.21875
1694,-1.0625
1695,0.09375
1696,1.25
1697,0
1698,0.03125
1699,-0.03125
1700,3.96875
1701,-4
1702,0.03125
1703,0
1704,0.0625
1705,-0.03125
1706,-0.0625
1707,0
1708,-0.875
1709,0.28125
1710,1.4375
1711,2.59375
1712,3.75
1713,0
1714,0.03125
1715,-0.03125
1716,3.96875
1717,-4
1718,0.03125
1719,0
1720,0.0625
1721,-0.03125
1722,-0.0625
1723,0
1724,1.625
1725,2.78125
1726,3.9375
1727,-2.90625
1728,-1.75
1729,0
1730,0.03125
1731,-0.03125
1732,3.96875
1733,-4
1734,0.03125
1735,0
1736,0.0625
1737,-0.03125
1738,-0.0625
1739,0
1740,-3.875
1741,-2.71875
1742,-1.5625
1743,-0.40625
1744,0.75
1745,0
1746,0.03125
1747,-0.03125
1748,3.96875
1749,-4
1750,0.03125
1751,0
1752,0.0625
1753,-0.03125
1754,-0.0625
1755,0
1756,-1.375
1757,-0.21875
1758,0.9375
1759,2.09375
1760,3.25
1761,0
1762,0.03125
1763,-0.03125
1764,3.96875
1765,-4
1766,0.03125
1767,0
1768,0.0625
1769,-0.03125
1770,-0.0625
1771,0
1772,1.125
1773,2.28125
1774,3.4375
1775,-3.40625
1776,-2.25
1777,0
1778,0.03125
1779,-0.03125
1780,3.96875
1781,-4
1782,0.03125
1783,0
1784,0.0625
1785,-0.03125
1786,-0.0625
1787,0
1788,3.625
1789,-3.21875
1790,-2.0625
1791,-0.90625
1792,0.25
1793,0
1794,0.03125
1795,-0.03125
1796,3.96875
1797,-4
1798,0.03125
1799,0
1800,0.0625
1801,-0.03125
1802,-0.0625
1803,0
1804,-1.875
1805,-0.71875
1806,0.4375
1807,1.59375
1808,2.75
1809,0
1810,0.03125
1811,-0.03125
1812,3.96875
1813,-4
1814,0.03125
1815,0
1816,0.0625
1817,-0.03125
1818,-0.0625
1819,0
1820,0.625
1821,1.78125
1822,2.9375
1823,-3.90625
1824,-2.75
1825,0
1826,0.03125
1827,-0.03125
1828,3.96875
1829,-4
1830,0.03125
1831,0
1832,0.0625
1833,-0.03125
1834,-0.0625
1835,0
1836,3.125
1837,-3.71875
1838,-2.5625
1839,-1.40625
1840,-0.25
1841,0
1842,0.03125
1843,-0.03125
1844,3.96875
1845,-4
1846,0.03125
1847,0
1848,0.0625
1849,-0.03125
1850,-0.0625
1851,0
1852,-2.375
1853,-1.21875
1854,-0.0625
1855,1.09375
1856,2.25
1857,0
1858,0.03125
1859,-0.03125
1860,3.96875
1861,-4
1862,0.03125
1863,0
1864,0.0625
1865,-0.03125
1866,-0.0625
1867,0
1868,0.125
1869,1.28125
1870,2.4375
1871,3.59375
1872,-3.25
1873,0
1874,0.03125
1875,-0.03125
1876,3.96875
1877,-4
1878,0.03125
1879,0
1880,0.0625
1881,-0.03125
1882,-0.0625
1883,0
1884,2.625
1885,3.78125
1886,-3.0625
1887,-1.90625
1888,-0.75
1889,0
1890,0.03125
1891,-0.03125
1892,3.96875
1893,-4
1894,0.03125
1895,0
1896,0.0625
1897,-0.03125
1898,-0.0625
1899,0
1900,-2.875
1901,-1.71875
1902,-0.5625
1903,0.59375
1904,1.75
1905,0
1906,0.03125
1907,-0.03125
1908,3.96875
1909,-4
1910,0.03125
1911,0
1912,0.0625
1913,-0.03125
1914,-0.0625
1915,0
1916,-0.375
1917,0.78125
1918,1.9375
1919,3.09375
1920,-3.75
1921,0
1922,0.03125
1923,-0.03125
1924,3.96875
1925,-4
1926,0.03125
1927,0
1928,0.0625
1929,-0.03125
1930,-0.0625
1931,0
1932,2.125
1933,3.28125
1934,-3.5625
1935,-2.40625
1936,-1.25
1937,0
1938,0.03125
1939,-0.03125
1940,3.96875
1941,-4
1942,0.03125
1943,0
1944,0.0625
1945,-0.03125
1946,-0.0625
1947,0
1948,-3.375
1949,-2.21875
1950,-1.0625
1951,0.09375
1952,1.25
1953,0
1954,0.03125
1955,-0.03125
1956,3.96875
1957,-4
1958,0.03125
1959,0
1960,0.0625
1961,-0.03125
1962,-0.0625
1963,0
1964,-0.875
1965,0.28125
1966,1.4375
1967,2.59375
1968,3.75
1969,0
1970,0.03125
1971,-0.03125
1972,3.96875
1973,-4
1974,0.03125
1975,0
1976,0.0625
1977,-0.03125
1978,-0.0625
1979,0
1980,1.625
1981,2.78125
1982,3.9375
1983,-2.90625
1984,-1.75
1985,0
1986,0.03125
1987,-0.03125
1988,3.96875
1989,-4
