cycle,i_word
536,0.0351563
537,-0.03125
538,-0.0351563
539,-0.0273438
540,-2.92188
541,-2.77734
542,-2.63281
543,-2.48828
544,-2.34375
545,0
546,0.00390625
547,-0.00390625
548,7.99609
549,-8
550,0.03125
551,0.0273438
552,0.0351563
553,-0.03125
554,-0.0351563
555,-0.0273438
556,-0.609375
557,-0.464844
558,-0.320313
559,-0.175781
560,-0.03125
561,0
562,0.00390625
563,-0.00390625
564,7.99609
565,-8
566,0.03125
567,0.0273438
568,0.0351563
569,-0.03125
570,-0.0351563
571,-0.0273438
572,1.70313
573,1.84766
574,1.99219
575,2.13672
576,2.28125
577,0
578,0.00390625
579,-0.00390625
580,7.99609
581,-8
582,0.03125
583,0.0273438
584,0.0351563
585,-0.03125
586,-0.0351563
587,-0.0273438
588,4.01563
589,4.16016
590,4.30469
591,4.44922
592,4.59375
593,0
594,0.00390625
595,-0.00390625
596,7.99609
597,-8
598,0.03125
599,0.0273438
600,0.0351563
601,-0.03125
602,-0.0351563
603,-0.0273438
604,6.32813
605,6.47266
606,6.61719
607,6.76172
608,6.90625
609,0
610,0.00390625
611,-0.00390625
612,7.99609
613,-8
614,0.03125
615,0.0273438
616,0.0351563
617,-0.03125
618,-0.0351563
619,-0.0273438
620,-7.35938
621,-7.21484
622,-7.07031
623,-6.92578
624,-6.78125
625,0
626,0.00390625
627,-0.00390625
628,7.99609
629,-8
630,0.03125
631,0.0273438
632,0.0351563
633,-0.03125
634,-0.0351563
635,-0.0273438
636,-5.04688
637,-4.90234
638,-4.75781
639,-4.61328
640,-4.46875
641,0
642,0.00390625
643,-0.00390625
644,7.99609
645,-8
646,0.03125
647,0.0273438
648,0.0351563
649,-0.03125
650,-0.0351563
651,-0.0273438
652,-2.73438
653,-2.58984
654,-2.44531
655,-2.30078
656,-2.15625
657,0
658,0.00390625
659,-0.00390625
660,7.99609
661,-8
662,0.03125
663,0.0273438
664,0.0351563
665,-0.03125
666,-0.0351563
667,-0.0273438
668,-0.421875
669,-0.277344
670,-0.132813
671,0.0117188
672,0.15625
673,0
674,0.00390625
675,-0.00390625
676,7.99609
677,-8
678,0.03125
679,0.0273438
680,0.0351563
681,-0.03125
682,-0.0351563
683,-0.0273438
684,1.89063
685,2.03516
686,2.17969
687,2.32422
688,2.46875
689,0
690,0.00390625
691,-0.00390625
692,7.99609
693,-8
694,0.03125
695,0.0273438
696,0.0351563
697,-0.03125
698,-0.0351563
699,-0.0273438
700,4.20313
701,4.34766
702,4.49219
703,4.63672
704,4.78125
705,0
706,0.00390625
707,-0.00390625
708,7.99609
709,-8
710,0.03125
711,0.0273438
712,0.0351563
713,-0.03125
714,-0.0351563
715,-0.0273438
716,6.51563
717,6.66016
718,6.80469
719,6.94922
720,7.09375
721,0
722,0.00390625
723,-0.00390625
724,7.99609
725,-8
726,0.03125
727,0.0273438
728,0.0351563
729,-0.03125
730,-0.0351563
731,-0.0273438
732,-7.17188
733,-7.02734
734,-6.88281
735,-6.73828
736,-6.59375
737,0
738,0.00390625
739,-0.00390625
740,7.99609
741,-8
742,0.03125
743,0.0273438
744,0.0351563
745,-0.03125
746,-0.0351563
747,-0.0273438
748,-4.85938
749,-4.71484
750,-4.57031
751,-4.42578
752,-4.28125
753,0
754,0.00390625
755,-0.00390625
756,7.99609
757,-8
758,0.03125
759,0.0273438
760,0.0351563
761,-0.03125
762,-0.0351563
763,-0.0273438
764,-2.54688
765,-2.40234
766,-2.25781
767,-2.11328
768,-1.96875
769,0
770,0.00390625
771,-0.00390625
772,7.99609
773,-8
774,0.03125
775,0.0273438
776,0.0351563
777,-0.03125
778,-0.0351563
779,-0.0273438
780,-0.234375
781,-0.0898438
782,0.0546875
783,0.199219
784,0.34375
785,0
786,0.00390625
787,-0.00390625
788,7.99609
789,-8
790,0.03125
791,0.0273438
792,0.0351563
793,-0.03125
794,-0.0351563
795,-0.0273438
796,2.07813
797,2.22266
798,2.36719
799,2.51172
800,2.65625
801,0
802,0.00390625
803,-0.00390625
804,7.99609
805,-8
806,0.03125
807,0.0273438
808,0.0351563
809,-0.03125
810,-0.0351563
811,-0.0273438
812,4.39063
813,4.53516
814,4.67969
815,4.82422
816,4.96875
817,0
818,0.00390625
819,-0.00390625
820,7.99609
821,-8
822,0.03125
823,0.0273438
824,0.0351563
825,-0.03125
826,-0.0351563
827,-0.0273438
828,6.70313
829,6.84766
830,6.99219
831,7.13672
832,7.28125
833,0
834,0.00390625
835,-0.00390625
836,7.99609
837,-8
838,0.03125
839,0.0273438
840,0.0351563
841,-0.03125
842,-0.0351563
843,-0.0273438
844,-6.98438
845,-6.83984
846,-6.69531
847,-6.55078
848,-6.40625
849,0
850,0.00390625
851,-0.00390625
852,7.99609
853,-8
854,0.03125
855,0.0273438
856,0.0351563
857,-0.03125
858,-0.0351563
859,-0.0273438
860,-4.67188
861,-4.52734
862,-4.38281
863,-4.23828
864,-4.09375
865,0
866,0.00390625
867,-0.00390625
868,7.99609
869,-8
870,0.03125
871,0.0273438
872,0.0351563
873,-0.03125
874,-0.0351563
875,-0.0273438
876,-2.35938
877,-2.21484
878,-2.07031
879,-1.92578
880,-1.78125
881,0
882,0.00390625
883,-0.00390625
884,7.99609
885,-8
886,0.03125
887,0.0273438
888,0.0351563
889,-0.03125
890,-0.0351563
891,-0.0273438
892,-0.046875
893,0.0976563
894,0.242188
895,0.386719
896,0.53125
897,0
898,0.00390625
899,-0.00390625
900,7.99609
901,-8
902,0.03125
903,0.0273438
904,0.0351563
905,-0.03125
906,-0.0351563
907,-0.0273438
908,2.26563
909,2.41016
910,2.55469
911,2.69922
912,2.84375
913,0
914,0.00390625
915,-0.00390625
916,7.99609
917,-8
918,0.03125
919,0.0273438
920,0.0351563
921,-0.03125
922,-0.0351563
923,-0.0273438
924,4.57813
925,4.72266
926,4.86719
927,5.01172
928,5.15625
929,0
930,0.00390625
931,-0.00390625
932,7.99609
933,-8
934,0.03125
935,0.0273438
936,0.0351563
937,-0.03125
938,-0.0351563
939,-0.0273438
940,6.89063
941,7.03516
942,7.17969
943,7.32422
944,7.46875
945,0
946,0.00390625
947,-0.00390625
948,7.99609
949,-8
950,0.03125
951,0.0273438
952,0.0351563
953,-0.03125
954,-0.0351563
955,-0.0273438
956,-6.79688
957,-6.65234
958,-6.50781
959,-6.36328
960,-6.21875
961,0
962,0.00390625
963,-0.00390625
964,7.99609
965,-8
966,0.03125
967,0.0273438
968,0.0351563
969,-0.03125
970,-0.0351563
971,-0.0273438
972,-4.48438
973,-4.33984
974,-4.19531
975,-4.05078
976,-3.90625
977,0
978,0.00390625
979,-0.00390625
980,7.99609
981,-8
982,0.03125
983,0.0273438
984,0.0351563
985,-0.03125
986,-0.0351563
987,-0.0273438
988,-2.17188
989,-2.02734
990,-1.88281
991,-1.73828
992,-1.59375
993,0
994,0.00390625
995,-0.00390625
996,7.99609
997,-8
998,0.03125
999,0.0273438
1000,0.0351563
1001,-0.03125
1002,-0.0351563
1003,-0.0273438
1004,0.140625
1005,0.285156
1006,0.429688
1007,0.574219
1008,0.71875
1009,0
1010,0.00390625
1011,-0.00390625
1012,7.99609
1013,-8
1014,0.03125
1015,0.0273438
1016,0.0351563
1017,-0.03125
1018,-0.0351563
1019,-0.0273438
1020,2.45313
1021,2.59766
1022,2.74219
1023,2.88672
1024,3.03125
1025,0
1026,0.00390625
1027,-0.00390625
1028,7.99609
1029,-8
1030,0.03125
1031,0.0273438
1032,0.0351563
1033,-0.03125
1034,-0.0351563
1035,-0.0273438
1036,4.76563
1037,4.91016
1038,5.05469
1039,5.19922
1040,5.34375
1041,0
1042,0.00390625
1043,-0.00390625
1044,7.99609
1045,-8
1046,0.03125
1047,0.0273438
1048,0.0351563
1049,-0.03125
1050,-0.0351563
1051,-0.0273438
1052,7.07813
1053,7.22266
1054,7.36719
1055,7.51172
1056,7.65625
1057,0
1058,0.00390625
1059,-0.00390625
1060,7.99609
1061,-8
1062,0.03125
1063,0.0273438
1064,0.0351563
1065,-0.03125
1066,-0.0351563
1067,-0.0273438
1068,-6.60938
1069,-6.46484
1070,-6.32031
1071,-6.17578
1072,-6.03125
1073,0
1074,0.00390625
1075,-0.00390625
1076,7.99609
1077,-8
1078,0.03125
1079,0.0273438
1080,0.0351563
1081,-0.03125
1082,-0.0351563
1083,-0.0273438
1084,-4.29688
1085,-4.15234
1086,-4.00781
1087,-3.86328
1088,-3.71875
1089,0
1090,0.00390625
1091,-0.00390625
1092,7.99609
1093,-8
1094,0.03125
1095,0.0273438
1096,0.0351563
1097,-0.03125
1098,-0.0351563
1099,-0.0273438
1100,-1.98438
1101,-1.83984
1102,-1.69531
1103,-1.55078
1104,-1.40625
1105,0
1106,0.00390625
1107,-0.00390625
1108,7.99609
1109,-8
1110,0.03125
1111,0.0273438
1112,0.0351563
1113,-0.03125
1114,-0.0351563
1115,-0.0273438
1116,0.328125
1117,0.472656
1118,0.617188
1119,0.761719
1120,0.90625
1121,0
1122,0.00390625
1123,-0.00390625
1124,7.99609
1125,-8
1126,0.03125
1127,0.0273438
1128,0.0351563
1129,-0.03125
1130,-0.0351563
1131,-0.0273438
1132,2.64063
1133,2.78516
1134,2.92969
1135,3.07422
1136,3.21875
1137,0
1138,0.00390625
1139,-0.00390625
1140,7.99609
1141,-8
1142,0.03125
1143,0.0273438
1144,0.0351563
1145,-0.03125
1146,-0.0351563
1147,-0.0273438
1148,4.95313
1149,5.09766
1150,5.24219
1151,5.38672
1152,5.53125
1153,0
1154,0.00390625
1155,-0.00390625
1156,7.99609
1157,-8
1158,0.03125
1159,0.0273438
1160,0.0351563
1161,-0.03125
1162,-0.0351563
1163,-0.0273438
1164,7.26563
1165,7.41016
1166,7.55469
1167,7.69922
1168,7.84375
1169,0
1170,0.00390625
1171,-0.00390625
1172,7.99609
1173,-8
1174,0.03125
1175,0.0273438
1176,0.0351563
1177,-0.03125
1178,-0.0351563
1179,-0.0273438
1180,-6.42188
1181,-6.27734
1182,-6.13281
1183,-5.98828
1184,-5.84375
1185,0
1186,0.00390625
1187,-0.00390625
1188,7.99609
1189,-8
1190,0.03125
1191,0.0273438
1192,0.0351563
1193,-0.03125
1194,-0.0351563
1195,-0.0273438
1196,-4.10938
1197,-3.96484
1198,-3.82031
1199,-3.67578
1200,-3.53125
1201,0
1202,0.00390625
1203,-0.00390625
1204,7.99609
1205,-8
1206,0.03125
1207,0.0273438
1208,0.0351563
1209,-0.03125
1210,-0.0351563
1211,-0.0273438
1212,-1.79688
1213,-1.65234
1214,-1.50781
1215,-1.36328
1216,-1.21875
1217,0
1218,0.00390625
1219,-0.00390625
1220,7.99609
1221,-8
1222,0.03125
1223,0.0273438
1224,0.0351563
1225,-0.03125
1226,-0.0351563
1227,-0.0273438
1228,0.515625
1229,0.660156
1230,0.804688
1231,0.949219
1232,1.09375
1233,0
1234,0.00390625
1235,-0.00390625
1236,7.99609
1237,-8
1238,0.03125
1239,0.0273438
1240,0.0351563
1241,-0.03125
1242,-0.0351563
1243,-0.0273438
1244,2.82813
1245,2.97266
1246,3.11719
1247,3.26172
1248,3.40625
1249,0
1250,0.00390625
1251,-0.00390625
1252,7.99609
1253,-8
1254,0.03125
1255,0.0273438
1256,0.0351563
1257,-0.03125
1258,-0.0351563
1259,-0.0273438
1260,5.14063
1261,5.28516
1262,5.42969
1263,5.57422
1264,5.71875
1265,0
1266,0.00390625
1267,-0.00390625
1268,7.99609
1269,-8
1270,0.03125
1271,0.0273438
1272,0.0351563
1273,-0.03125
1274,-0.0351563
1275,-0.0273438
1276,7.45313
1277,7.59766
1278,7.74219
1279,7.88672
1280,-7.96875
1281,0
1282,0.00390625
1283,-0.00390625
1284,7.99609
1285,-8
1286,0.03125
1287,0.0273438
1288,0.0351563
1289,-0.03125
1290,-0.0351563
1291,-0.0273438
1292,-6.23438
1293,-6.08984
1294,-5.94531
1295,-5.80078
1296,-5.65625
1297,0
1298,0.00390625
1299,-0.00390625
1300,7.99609
1301,-8
1302,0.03125
1303,0.0273438
1304,0.0351563
1305,-0.03125
1306,-0.0351563
1307,-0.0273438
1308,-3.92188
1309,-3.77734
1310,-3.63281
1311,-3.48828
1312,-3.34375
1313,0
1314,0.00390625
1315,-0.00390625
1316,7.99609
1317,-8
1318,0.03125
1319,0.0273438
1320,0.0351563
1321,-0.03125
1322,-0.0351563
1323,-0.0273438
1324,-1.60938
1325,-1.46484
1326,-1.32031
1327,-1.17578
1328,-1.03125
1329,0
1330,0.00390625
1331,-0.00390625
1332,7.99609
1333,-8
1334,0.03125
1335,0.0273438
1336,0.0351563
1337,-0.03125
1338,-0.0351563
1339,-0.0273438
1340,0.703125
1341,0.847656
1342,0.992188
1343,1.13672
1344,1.28125
1345,0
1346,0.00390625
1347,-0.00390625
1348,7.99609
1349,-8
1350,0.03125
1351,0.0273438
1352,0.0351563
1353,-0.03125
1354,-0.0351563
1355,-0.0273438
1356,3.01563
1357,3.16016
1358,3.30469
1359,3.44922
1360,3.59375
1361,0
1362,0.00390625
1363,-0.00390625
1364,7.99609
1365,-8
1366,0.03125
1367,0.0273438
1368,0.0351563
1369,-0.03125
1370,-0.0351563
1371,-0.0273438
1372,5.32813
1373,5.47266
1374,5.61719
1375,5.76172
1376,5.90625
1377,0
1378,0.00390625
1379,-0.00390625
1380,7.99609
1381,-8
1382,0.03125
1383,0.0273438
1384,0.0351563
1385,-0.03125
1386,-0.0351563
1387,-0.0273438
1388,7.64063
1389,7.78516
1390,7.92969
1391,-7.92578
1392,-7.78125
1393,0
1394,0.00390625
1395,-0.00390625
1396,7.99609
1397,-8
1398,0.03125
1399,0.0273438
1400,0.0351563
1401,-0.03125
1402,-0.0351563
1403,-0.0273438
1404,-6.04688
1405,-5.90234
1406,-5.75781
1407,-5.61328
1408,-5.46875
1409,0
1410,0.00390625
1411,-0.00390625
1412,7.99609
1413,-8
1414,0.03125
1415,0.0273438
1416,0.0351563
1417,-0.03125
1418,-0.0351563
1419,-0.0273438
1420,-3.73438
1421,-3.58984
1422,-3.44531
1423,-3.30078
1424,-3.15625
1425,0
1426,0.00390625
1427,-0.00390625
1428,7.99609
1429,-8
1430,0.03125
1431,0.0273438
1432,0.0351563
1433,-0.03125
1434,-0.0351563
1435,-0.0273438
1436,-1.42188
1437,-1.27734
1438,-1.13281
1439,-0.988281
1440,-0.84375
1441,0
1442,0.00390625
1443,-0.00390625
1444,7.99609
1445,-8
1446,0.03125
1447,0.0273438
1448,0.0351563
1449,-0.03125
1450,-0.0351563
1451,-0.0273438
1452,0.890625
1453,1.03516
1454,1.17969
1455,1.32422
1456,1.46875
1457,0
1458,0.00390625
1459,-0.00390625
1460,7.99609
1461,-8
1462,0.03125
1463,0.0273438
1464,0.0351563
1465,-0.03125
1466,-0.0351563
1467,-0.0273438
1468,3.20313
1469,3.34766
1470,3.49219
1471,3.63672
1472,3.78125
1473,0
1474,0.00390625
1475,-0.00390625
1476,7.99609
1477,-8
1478,0.03125
1479,0.0273438
1480,0.0351563
1481,-0.03125
1482,-0.0351563
1483,-0.0273438
1484,5.51563
1485,5.66016
1486,5.80469
1487,5.94922
1488,6.09375
1489,0
1490,0.00390625
1491,-0.00390625
1492,7.99609
1493,-8
1494,0.03125
1495,0.0273438
1496,0.0351563
1497,-0.03125
1498,-0.0351563
1499,-0.0273438
1500,7.82813
1501,7.97266
1502,-7.88281
1503,-7.73828
1504,-7.59375
1505,0
1506,0.00390625
1507,-0.00390625
1508,7.99609
1509,-8
1510,0.03125
1511,0.0273438
1512,0.0351563
1513,-0.03125
1514,-0.0351563
1515,-0.0273438
1516,-5.85938
1517,-5.71484
1518,-5.57031
1519,-5.42578
1520,-5.28125
1521,0
1522,0.00390625
1523,-0.00390625
1524,7.99609
1525,-8
1526,0.03125
1527,0.0273438
1528,0.0351563
1529,-0.03125
1530,-0.0351563
1531,-0.0273438
1532,-3.54688
1533,-3.40234
1534,-3.25781
1535,-3.11328
1536,-2.96875
1537,0
1538,0.00390625
1539,-0.00390625
1540,7.99609
1541,-8
1542,0.03125
1543,0.0273438
1544,0.0351563
1545,-0.03125
1546,-0.0351563
1547,-0.0273438
1548,-1.23438
1549,-1.08984
1550,-0.945313
1551,-0.800781
1552,-0.65625
1553,0
1554,0.00390625
1555,-0.00390625
1556,7.99609
1557,-8
1558,0.03125
1559,0.0273438
1560,0.0351563
1561,-0.03125
1562,-0.0351563
1563,-0.0273438
1564,1.07813
1565,1.22266
1566,1.36719
1567,1.51172
1568,1.65625
1569,0
1570,0.00390625
1571,-0.00390625
1572,7.99609
1573,-8
1574,0.03125
1575,0.0273438
1576,0.0351563
1577,-0.03125
1578,-0.0351563
1579,-0.0273438
1580,3.39063
1581,3.53516
1582,3.67969
1583,3.82422
1584,3.96875
1585,0
1586,0.00390625
1587,-0.00390625
1588,7.99609
1589,-8
1590,0.03125
1591,0.0273438
1592,0.0351563
1593,-0.03125
1594,-0.0351563
1595,-0.0273438
1596,5.70313
1597,5.84766
1598,5.99219
1599,6.13672
1600,6.28125
1601,0
1602,0.00390625
1603,-0.00390625
1604,7.99609
1605,-8
1606,0.03125
1607,0.0273438
1608,0.0351563
1609,-0.03125
1610,-0.0351563
1611,-0.0273438
1612,-7.98438
1613,-7.83984
1614,-7.69531
1615,-7.55078
1616,-7.40625
1617,0
1618,0.00390625
1619,-0.00390625
1620,7.99609
1621,-8
1622,0.03125
1623,0.0273438
1624,0.0351563
1625,-0.03125
1626,-0.0351563
1627,-0.0273438
1628,-5.67188
1629,-5.52734
1630,-5.38281
1631,-5.23828
1632,-5.09375
1633,0
1634,0.00390625
1635,-0.00390625
1636,7.99609
1637,-8
1638,0.03125
1639,0.0273438
1640,0.0351563
1641,-0.03125
1642,-0.0351563
1643,-0.0273438
1644,-3.35938
1645,-3.21484
1646,-3.07031
1647,-2.92578
1648,-2.78125
1649,0
1650,0.00390625
1651,-0.00390625
1652,7.99609
1653,-8
1654,0.03125
1655,0.0273438
1656,0.0351563
1657,-0.03125
1658,-0.0351563
1659,-0.0273438
1660,-1.04688
1661,-0.902344
1662,-0.757813
1663,-0.613281
1664,-0.46875
1665,0
1666,0.00390625
1667,-0.00390625
1668,7.99609
1669,-8
1670,0.03125
1671,0.0273438
1672,0.0351563
1673,-0.03125
1674,-0.0351563
1675,-0.0273438
1676,1.26563
1677,1.41016
1678,1.55469
1679,1.69922
1680,1.84375
1681,0
1682,0.00390625
1683,-0.00390625
1684,7.99609
1685,-8
1686,0.03125
1687,0.0273438
1688,0.0351563
1689,-0.03125
1690,-0.0351563
1691,-0.0273438
1692,3.57813
1693,3.72266
1694,3.86719
1695,4.01172
1696,4.15625
1697,0
1698,0.00390625
1699,-0.00390625
1700,7.99609
1701,-8
1702,0.03125
1703,0.0273438
1704,0.0351563
1705,-0.03125
1706,-0.0351563
1707,-0.0273438
1708,5.89063
1709,6.03516
1710,6.17969
1711,6.32422
1712,6.46875
1713,0
1714,0.00390625
1715,-0.00390625
1716,7.99609
1717,-8
1718,0.03125
1719,0.0273438
1720,0.0351563
1721,-0.03125
1722,-0.0351563
1723,-0.0273438
1724,-7.79688
1725,-7.65234
1726,-7.50781
1727,-7.36328
1728,-7.21875
1729,0
1730,0.00390625
1731,-0.00390625
1732,7.99609
1733,-8
1734,0.03125
1735,0.0273438
1736,0.0351563
1737,-0.03125
1738,-0.0351563
1739,-0.0273438
1740,-5.48438
1741,-5.33984
1742,-5.19531
1743,-5.05078
1744,-4.90625
1745,0
1746,0.00390625
1747,-0.00390625
1748,7.99609
1749,-8
1750,0.03125
1751,0.0273438
1752,0.0351563
1753,-0.03125
1754,-0.0351563
1755,-0.0273438
1756,-3.17188
1757,-3.02734
1758,-2.88281
1759,-2.73828
1760,-2.59375
1761,0
1762,0.00390625
1763,-0.00390625
1764,7.99609
1765,-8
1766,0.03125
1767,0.0273438
1768,0.0351563
