cycle,o_word
189,1.9375
190,1.9375
191,-2
192,-1.75
193,0
194,0
195,-0.0625
196,1.9375
197,-2
198,0
199,0
200,0.0625
201,-0.0625
202,-0.0625
203,0
204,-2
205,-2
206,-1.5625
207,-0.4375
208,0.75
209,0
210,0
211,-0.0625
212,1.9375
213,-2
214,0
215,0
216,0.0625
217,-0.0625
218,-0.0625
219,0
220,-1.375
221,-0.25
222,0.9375
223,1.9375
224,1.9375
225,0
226,0
227,-0.0625
228,1.9375
229,-2
230,0
231,0
232,0.0625
233,-0.0625
234,-0.0625
235,0
236,1.125
237,1.9375
238,1.9375
239,-2
240,-2
241,0
242,0
243,-0.0625
244,1.9375
245,-2
246,0
247,0
248,0.0625
249,-0.0625
250,-0.0625
251,0
252,1.9375
253,-2
254,-2
255,-0.9375
256,0.25
257,0
258,0
259,-0.0625
260,1.9375
261,-2
262,0
263,0
264,0.0625
265,-0.0625
266,-0.0625
267,0
268,-1.875
269,-0.75
270,0.4375
271,1.5625
272,1.9375
273,0
274,0
275,-0.0625
276,1.9375
277,-2
278,0
279,0
280,0.0625
281,-0.0625
282,-0.0625
283,0
284,0.625
285,1.75
286,1.9375
287,-2
288,-2
289,0
290,0
291,-0.0625
292,1.9375
293,-2
294,0
295,0
296,0.0625
297,-0.0625
298,-0.0625
299,0
300,1.9375
301,-2
302,-2
303,-1.4375
304,-0.25
305,0
306,0
307,-0.0625
308,1.9375
309,-2
310,0
311,0
312,0.0625
313,-0.0625
314,-0.0625
315,0
316,-2
317,-1.25
318,-0.0625
319,1.0625
320,1.9375
321,0
322,0
323,-0.0625
324,1.9375
325,-2
326,0
327,0
328,0.0625
329,-0.0625
330,-0.0625
331,0
332,0.125
333,1.25
334,1.9375
335,1.9375
336,-2
337,0
338,0
339,-0.0625
340,1.9375
341,-2
342,0
343,0
344,0.0625
345,-0.0625
346,-0.0625
347,0
348,1.9375
349,1.9375
350,-2
351,-1.9375
352,-0.75
353,0
354,0
355,-0.0625
356,1.9375
357,-2
358,0
359,0
360,0.0625
361,-0.0625
362,-0.0625
363,0
364,-2
365,-1.75
366,-0.5625
367,0.5625
368,1.75
369,0
370,0
371,-0.0625
372,1.9375
373,-2
374,0
375,0
376,0.0625
377,-0.0625
378,-0.0625
379,0
380,-0.375
381,0.75
382,1.9375
383,1.9375
384,-2
385,0
386,0
387,-0.0625
388,1.9375
389,-2
390,0
391,0
392,0.0625
393,-0.0625
394,-0.0625
395,0
396,1.9375
397,1.9375
398,-2
399,-2
400,-1.25
401,0
402,0
403,-0.0625
404,1.9375
405,-2
406,0
407,0
408,0.0625
409,-0.0625
410,-0.0625
411,0
412,-2
413,-2
414,-1.0625
415,0.0625
416,1.25
417,0
418,0
419,-0.0625
420,1.9375
421,-2
422,0
423,0
424,0.0625
425,-0.0625
426,-0.0625
427,0
428,-0.875
429,0.25
430,1.4375
431,1.9375
432,1.9375
433,0
434,0
435,-0.0625
436,1.9375
437,-2
438,0
439,0
440,0.0625
441,-0.0625
442,-0.0625
443,0
444,1.625
445,1.9375
446,1.9375
447,-2
448,-1.75
449,0
450,0
451,-0.0625
452,1.9375
453,-2
454,0
455,0
456,0.0625
457,-0.0625
458,-0.0625
459,0
460,-2
461,-2
462,-1.5625
463,-0.4375
464,0.75
465,0
466,0
467,-0.0625
468,1.9375
469,-2
470,0
471,0
472,0.0625
473,-0.0625
474,-0.0625
475,0
476,-1.375
477,-0.25
478,0.9375
479,1.9375
480,1.9375
481,0
482,0
483,-0.0625
484,1.9375
485,-2
486,0
487,0
488,0.0625
489,-0.0625
490,-0.0625
491,0
492,1.125
493,1.9375
494,1.9375
495,-2
496,-2
497,0
498,0
499,-0.0625
500,1.9375
501,-2
502,0
503,0
504,0.0625
505,-0.0625
506,-0.0625
507,0
508,1.9375
509,-2
510,-2
511,-0.9375
512,0.25
513,0
514,0
515,-0.0625
516,1.9375
517,-2
518,0
519,0
520,0.0625
521,-0.0625
522,-0.0625
523,0
524,-1.875
525,-0.75
526,0.4375
527,1.5625
528,1.9375
529,0
530,0
531,-0.0625
532,1.9375
533,-2
534,0
535,0
536,0.0625
537,-0.0625
538,-0.0625
539,0
540,0.625
541,1.75
542,1.9375
543,-2
544,-2
545,0
546,0
547,-0.0625
548,1.9375
549,-2
550,0
551,0
552,0.0625
553,-0.0625
554,-0.0625
555,0
556,1.9375
557,-2
558,-2
559,-1.4375
560,-0.25
561,0
562,0
563,-0.0625
564,1.9375
565,-2
566,0
567,0
568,0.0625
569,-0.0625
570,-0.0625
571,0
572,-2
573,-1.25
574,-0.0625
575,1.0625
576,1.9375
577,0
578,0
579,-0.0625
580,1.9375
581,-2
582,0
583,0
584,0.0625
585,-0.0625
586,-0.0625
587,0
588,0.125
589,1.25
590,1.9375
591,1.9375
592,-2
593,0
594,0
595,-0.0625
596,1.9375
597,-2
598,0
599,0
600,0.0625
601,-0.0625
602,-0.0625
603,0
604,1.9375
605,1.9375
606,-2
607,-1.9375
608,-0.75
609,0
610,0
611,-0.0625
612,1.9375
613,-2
614,0
615,0
616,0.0625
617,-0.0625
618,-0.0625
619,0
620,-2
621,-1.75
622,-0.5625
623,0.5625
624,1.75
625,0
626,0
627,-0.0625
628,1.9375
629,-2
630,0
631,0
632,0.0625
633,-0.0625
634,-0.0625
635,0
636,-0.375
637,0.75
638,1.9375
639,1.9375
640,-2
641,0
642,0
643,-0.0625
644,1.9375
645,-2
646,0
647,0
648,0.0625
649,-0.0625
650,-0.0625
651,0
652,1.9375
653,1.9375
654,-2
655,-2
656,-1.25
657,0
658,0
659,-0.0625
660,1.9375
661,-2
662,0
663,0
664,0.0625
665,-0.0625
666,-0.0625
667,0
668,-2
669,-2
670,-1.0625
671,0.0625
672,1.25
673,0
674,0
675,-0.0625
676,1.9375
677,-2
678,0
679,0
680,0.0625
681,-0.0625
682,-0.0625
683,0
684,-0.875
685,0.25
686,1.4375
687,1.9375
688,1.9375
689,0
690,0
691,-0.0625
692,1.9375
693,-2
694,0
695,0
696,0.0625
697,-0.0625
698,-0.0625
699,0
700,1.625
701,1.9375
702,1.9375
703,-2
704,-1.75
705,0
706,0
707,-0.0625
708,1.9375
709,-2
710,0
711,0
712,0.0625
713,-0.0625
714,-0.0625
715,0
716,-2
717,-2
718,-1.5625
719,-0.4375
720,0.75
721,0
722,0
723,-0.0625
724,1.9375
725,-2
726,0
727,0
728,0.0625
729,-0.0625
730,-0.0625
731,0
732,-1.375
733,-0.25
734,0.9375
735,1.9375
736,1.9375
737,0
738,0
739,-0.0625
740,1.9375
741,-2
742,0
743,0
744,0.0625
745,-0.0625
746,-0.0625
747,0
748,1.125
749,1.9375
750,1.9375
751,-2
752,-2
753,0
754,0
755,-0.0625
756,1.9375
757,-2
758,0
759,0
760,0.0625
761,-0.0625
762,-0.0625
763,0
764,1.9375
765,-2
766,-2
767,-0.9375
768,0.25
769,0
770,0
771,-0.0625
772,1.9375
773,-2
774,0
775,0
776,0.0625
777,-0.0625
778,-0.0625
779,0
780,-1.875
781,-0.75
782,0.4375
783,1.5625
784,1.9375
785,0
786,0
787,-0.0625
788,1.9375
789,-2
790,0
791,0
792,0.0625
793,-0.0625
794,-0.0625
795,0
796,0.625
797,1.75
798,1.9375
799,-2
800,-2
801,0
802,0
803,-0.0625
804,1.9375
805,-2
806,0
807,0
808,0.0625
809,-0.0625
810,-0.0625
811,0
812,1.9375
813,-2
814,-2
815,-1.4375
816,-0.25
817,0
818,0
819,-0.0625
820,1.9375
821,-2
822,0
823,0
824,0.0625
825,-0.0625
826,-0.0625
827,0
828,-2
829,-1.25
830,-0.0625
831,1.0625
832,1.9375
833,0
834,0
835,-0.0625
836,1.9375
837,-2
838,0
839,0
840,0.0625
841,-0.0625
842,-0.0625
843,0
844,0.125
845,1.25
846,1.9375
847,1.9375
848,-2
849,0
850,0
851,-0.0625
852,1.9375
853,-2
854,0
855,0
856,0.0625
857,-0.0625
858,-0.0625
859,0
860,1.9375
861,1.9375
862,-2
863,-1.9375
864,-0.75
865,0
866,0
867,-0.0625
868,1.9375
869,-2
870,0
871,0
872,0.0625
873,-0.0625
874,-0.0625
875,0
876,-2
877,-1.75
878,-0.5625
879,0.5625
880,1.75
881,0
882,0
883,-0.0625
884,1.9375
885,-2
886,0
887,0
888,0.0625
889,-0.0625
890,-0.0625
891,0
892,-0.375
893,0.75
894,1.9375
895,1.9375
896,-2
897,0
898,0
899,-0.0625
900,1.9375
901,-2
902,0
903,0
904,0.0625
905,-0.0625
906,-0.0625
907,0
908,1.9375
909,1.9375
910,-2
911,-2
912,-1.25
913,0
914,0
915,-0.0625
916,1.9375
917,-2
918,0
919,0
920,0.0625
921,-0.0625
922,-0.0625
923,0
924,-2
925,-2
926,-1.0625
927,0.0625
928,1.25
929,0
930,0
931,-0.0625
932,1.9375
933,-2
934,0
935,0
936,0.0625
937,-0.0625
938,-0.0625
939,0
940,-0.875
941,0.25
942,1.4375
943,1.9375
944,1.9375
945,0
946,0
947,-0.0625
948,1.9375
949,-2
950,0
951,0
952,0.0625
953,-0.0625
954,-0.0625
955,0
956,1.625
957,1.9375
958,1.9375
959,-2
960,-1.75
961,0
962,0
963,-0.0625
964,1.9375
965,-2
966,0
967,0
968,0.0625
969,-0.0625
970,-0.0625
971,0
972,-2
973,-2
974,-1.5625
975,-0.4375
976,0.75
977,0
978,0
979,-0.0625
980,1.9375
981,-2
982,0
983,0
984,0.0625
985,-0.0625
986,-0.0625
987,0
988,-1.375
989,-0.25
990,0.9375
991,1.9375
992,1.9375
993,0
994,0
995,-0.0625
996,1.9375
997,-2
998,0
999,0
1000,0.0625
1001,-0.0625
1002,-0.0625
1003,0
1004,1.125
1005,1.9375
1006,1.9375
1007,-2
1008,-2
1009,0
1010,0
1011,-0.0625
1012,1.9375
1013,-2
1014,0
1015,0
1016,0.0625
1017,-0.0625
1018,-0.0625
1019,0
1020,1.9375
1021,-2
1022,-2
1023,-0.9375
1024,0.25
1025,0
1026,0
1027,-0.0625
1028,1.9375
1029,-2
1030,0
1031,0
1032,0.0625
1033,-0.0625
1034,-0.0625
1035,0
1036,-1.875
1037,-0.75
1038,0.4375
1039,1.5625
1040,1.9375
1041,0
1042,0
1043,-0.0625
1044,1.9375
1045,-2
1046,0
1047,0
1048,0.0625
1049,-0.0625
1050,-0.0625
1051,0
1052,0.625
1053,1.75
1054,1.9375
1055,-2
1056,-2
1057,0
1058,0
1059,-0.0625
1060,1.9375
1061,-2
1062,0
1063,0
1064,0.0625
1065,-0.0625
1066,-0.0625
1067,0
1068,1.9375
1069,-2
1070,-2
1071,-1.4375
1072,-0.25
1073,0
1074,0
1075,-0.0625
1076,1.9375
1077,-2
1078,0
1079,0
1080,0.0625
1081,-0.0625
1082,-0.0625
1083,0
1084,-2
1085,-1.25
1086,-0.0625
1087,1.0625
1088,1.9375
1089,0
1090,0
1091,-0.0625
1092,1.9375
1093,-2
1094,0
1095,0
1096,0.0625
1097,-0.0625
1098,-0.0625
1099,0
1100,0.125
1101,1.25
1102,1.9375
1103,1.9375
1104,-2
1105,0
1106,0
1107,-0.0625
1108,1.9375
1109,-2
1110,0
1111,0
1112,0.0625
1113,-0.0625
1114,-0.0625
1115,0
1116,1.9375
1117,1.9375
1118,-2
1119,-1.9375
1120,-0.75
1121,0
1122,0
1123,-0.0625
1124,1.9375
1125,-2
1126,0
1127,0
1128,0.0625
1129,-0.0625
1130,-0.0625
1131,0
1132,-2
1133,-1.75
1134,-0.5625
1135,0.5625
1136,1.75
1137,0
1138,0
1139,-0.0625
1140,1.9375
1141,-2
1142,0
1143,0
1144,0.0625
1145,-0.0625
1146,-0.0625
1147,0
1148,-0.375
1149,0.75
1150,1.9375
1151,1.9375
1152,-2
1153,0
1154,0
1155,-0.0625
1156,1.9375
1157,-2
1158,0
1159,0
1160,0.0625
1161,-0.0625
1162,-0.0625
1163,0
1164,1.9375
1165,1.9375
1166,-2
1167,-2
1168,-1.25
1169,0
1170,0
1171,-0.0625
1172,1.9375
1173,-2
1174,0
1175,0
1176,0.0625
1177,-0.0625
1178,-0.0625
1179,0
1180,-2
1181,-2
1182,-1.0625
1183,0.0625
1184,1.25
1185,0
1186,0
1187,-0.0625
1188,1.9375
1189,-2
1190,0
1191,0
1192,0.0625
1193,-0.0625
1194,-0.0625
1195,0
1196,-0.875
1197,0.25
1198,1.4375
1199,1.9375
1200,1.9375
1201,0
1202,0
1203,-0.0625
1204,1.9375
1205,-2
1206,0
1207,0
1208,0.0625
1209,-0.0625
1210,-0.0625
1211,0
1212,1.625
1213,1.9375
1214,1.9375
1215,-2
1216,-1.75
1217,0
1218,0
1219,-0.0625
1220,1.9375
1221,-2
1222,0
1223,0
1224,0.0625
1225,-0.0625
1226,-0.0625
1227,0
1228,-2
1229,-2
1230,-1.5625
1231,-0.4375
1232,0.75
1233,0
1234,0
1235,-0.0625
1236,1.9375
1237,-2
1238,0
1239,0
1240,0.0625
1241,-0.0625
1242,-0.0625
1243,0
1244,-1.375
1245,-0.25
1246,0.9375
1247,1.9375
1248,1.9375
1249,0
1250,0
1251,-0.0625
1252,1.9375
1253,-2
1254,0
1255,0
1256,0.0625
1257,-0.0625
1258,-0.0625
1259,0
1260,1.125
1261,1.9375
1262,1.9375
1263,-2
1264,-2
1265,0
1266,0
1267,-0.0625
1268,1.9375
1269,-2
1270,0
1271,0
1272,0.0625
1273,-0.0625
1274,-0.0625
1275,0
1276,1.9375
1277,-2
1278,-2
1279,-0.9375
1280,0.25
1281,0
1282,0
1283,-0.0625
1284,1.9375
1285,-2
1286,0
1287,0
1288,0.0625
1289,-0.0625
1290,-0.0625
1291,0
1292,-1.875
1293,-0.75
1294,0.4375
1295,1.5625
1296,1.9375
1297,0
1298,0
1299,-0.0625
1300,1.9375
1301,-2
1302,0
1303,0
1304,0.0625
1305,-0.0625
1306,-0.0625
1307,0
1308,0.625
1309,1.75
1310,1.9375
1311,-2
1312,-2
1313,0
1314,0
1315,-0.0625
1316,1.9375
1317,-2
1318,0
1319,0
1320,0.0625
1321,-0.0625
1322,-0.0625
1323,0
1324,1.9375
1325,-2
1326,-2
1327,-1.4375
1328,-0.25
1329,0
1330,0
1331,-0.0625
1332,1.9375
1333,-2
1334,0
1335,0
1336,0.0625
1337,-0.0625
1338,-0.0625
1339,0
1340,-2
1341,-1.25
1342,-0.0625
1343,1.0625
1344,1.9375
1345,0
1346,0
1347,-0.0625
1348,1.9375
1349,-2
1350,0
1351,0
1352,0.0625
1353,-0.0625
1354,-0.0625
1355,0
1356,0.125
1357,1.25
1358,1.9375
1359,1.9375
1360,-2
1361,0
1362,0
1363,-0.0625
1364,1.9375
1365,-2
1366,0
1367,0
1368,0.0625
1369,-0.0625
1370,-0.0625
1371,0
1372,1.9375
1373,1.9375
1374,-2
1375,-1.9375
1376,-0.75
1377,0
1378,0
1379,-0.0625
1380,1.9375
1381,-2
1382,0
1383,0
1384,0.0625
1385,-0.0625
1386,-0.0625
1387,0
1388,-2
1389,-1.75
1390,-0.5625
1391,0.5625
1392,1.75
1393,0
1394,0
1395,-0.0625
1396,1.9375
1397,-2
1398,0
1399,0
1400,0.0625
1401,-0.0625
1402,-0.0625
1403,0
1404,-0.375
1405,0.75
1406,1.9375
1407,1.9375
1408,-2
1409,0
1410,0
1411,-0.0625
1412,1.9375
1413,-2
1414,0
1415,0
1416,0.0625
1417,-0.0625
1418,-0.0625
1419,0
1420,1.9375
1421,1.9375
1422,-2
1423,-2
1424,-1.25
1425,0
1426,0
1427,-0.0625
1428,1.9375
1429,-2
1430,0
1431,0
1432,0.0625
1433,-0.0625
1434,-0.0625
1435,0
1436,-2
1437,-2
1438,-1.0625
1439,0.0625
1440,1.25
1441,0
1442,0
1443,-0.0625
1444,1.9375
1445,-2
1446,0
1447,0
1448,0.0625
1449,-0.0625
1450,-0.0625
1451,0
1452,-0.875
1453,0.25
1454,1.4375
1455,1.9375
1456,1.9375
1457,0
1458,0
1459,-0.0625
1460,1.9375
1461,-2
1462,0
1463,0
1464,0.0625
1465,-0.0625
1466,-0.0625
1467,0
1468,1.625
1469,1.9375
1470,1.9375
1471,-2
1472,-1.75
1473,0
1474,0
1475,-0.0625
1476,1.9375
1477,-2
1478,0
1479,0
1480,0.0625
1481,-0.0625
1482,-0.0625
1483,0
1484,-2
1485,-2
1486,-1.5625
1487,-0.4375
1488,0.75
1489,0
1490,0
1491,-0.0625
1492,1.9375
1493,-2
1494,0
1495,0
1496,0.0625
1497,-0.0625
1498,-0.0625
1499,0
1500,-1.375
1501,-0.25
1502,0.9375
1503,1.9375
1504,1.9375
1505,0
1506,0
1507,-0.0625
1508,1.9375
1509,-2
1510,0
1511,0
1512,0.0625
1513,-0.0625
1514,-0.0625
1515,0
1516,1.125
1517,1.9375
1518,1.9375
1519,-2
1520,-2
1521,0
1522,0
1523,-0.0625
1524,1.9375
1525,-2
1526,0
1527,0
1528,0.0625
1529,-0.0625
1530,-0.0625
1531,0
1532,1.9375
1533,-2
1534,-2
1535,-0.9375
1536,0.25
1537,0
1538,0
1539,-0.0625
1540,1.9375
1541,-2
1542,0
1543,0
1544,0.0625
1545,-0.0625
1546,-0.0625
1547,0
1548,-1.875
1549,-0.75
1550,0.4375
1551,1.5625
1552,1.9375
1553,0
1554,0
1555,-0.0625
1556,1.9375
1557,-2
1558,0
1559,0
1560,0.0625
1561,-0.0625
1562,-0.0625
1563,0
1564,0.625
1565,1.75
1566,1.9375
1567,-2
1568,-2
1569,0
1570,0
1571,-0.0625
1572,1.9375
1573,-2
1574,0
1575,0
1576,0.0625
1577,-0.0625
1578,-0.0625
1579,0
1580,1.9375
1581,-2
1582,-2
1583,-1.4375
1584,-0.25
1585,0
1586,0
1587,-0.0625
1588,1.9375
1589,-2
1590,0
1591,0
1592,0.0625
1593,-0.0625
1594,-0.0625
1595,0
1596,-2
1597,-1.25
1598,-0.0625
1599,1.0625
1600,1.9375
1601,0
1602,0
1603,-0.0625
1604,1.9375
1605,-2
1606,0
1607,0
1608,0.0625
1609,-0.0625
1610,-0.0625
1611,0
1612,0.125
1613,1.25
1614,1.9375
1615,1.9375
1616,-2
1617,0
1618,0
1619,-0.0625
1620,1.9375
1621,-2
1622,0
1623,0
1624,0.0625
1625,-0.0625
1626,-0.0625
1627,0
1628,1.9375
1629,1.9375
1630,-2
1631,-1.9375
1632,-0.75
1633,0
1634,0
1635,-0.0625
1636,1.9375
1637,-2
1638,0
1639,0
1640,0.0625
1641,-0.0625
1642,-0.0625
1643,0
1644,-2
1645,-1.75
1646,-0.5625
1647,0.5625
1648,1.75
1649,0
1650,0
1651,-0.0625
1652,1.9375
1653,-2
1654,0
1655,0
1656,0.0625
1657,-0.0625
1658,-0.0625
1659,0
1660,-0.375
1661,0.75
1662,1.9375
1663,1.9375
1664,-2
1665,0
1666,0
1667,-0.0625
1668,1.9375
1669,-2
1670,0
1671,0
1672,0.0625
1673,-0.0625
1674,-0.0625
1675,0
1676,1.9375
1677,1.9375
1678,-2
1679,-2
1680,-1.25
1681,0
1682,0
1683,-0.0625
1684,1.9375
1685,-2
1686,0
1687,0
1688,0.0625
1689,-0.0625
1690,-0.0625
1691,0
1692,-2
1693,-2
1694,-1.0625
1695,0.0625
1696,1.25
1697,0
1698,0
1699,-0.0625
1700,1.9375
1701,-2
1702,0
1703,0
1704,0.0625
1705,-0.0625
1706,-0.0625
1707,0
1708,-0.875
1709,0.25
1710,1.4375
1711,1.9375
1712,1.9375
1713,0
1714,0
1715,-0.0625
1716,1.9375
1717,-2
1718,0
1719,0
1720,0.0625
1721,-0.0625
1722,-0.0625
1723,0
1724,1.625
1725,1.9375
1726,1.9375
1727,-2
1728,-1.75
1729,0
1730,0
1731,-0.0625
1732,1.9375
1733,-2
1734,0
1735,0
1736,0.0625
1737,-0.0625
1738,-0.0625
1739,0
1740,-2
1741,-2
1742,-1.5625
1743,-0.4375
1744,0.75
1745,0
1746,0
1747,-0.0625
1748,1.9375
1749,-2
1750,0
1751,0
1752,0.0625
1753,-0.0625
1754,-0.0625
1755,0
1756,-1.375
1757,-0.25
1758,0.9375
1759,1.9375
1760,1.9375
1761,0
1762,0
1763,-0.0625
1764,1.9375
1765,-2
1766,0
1767,0
1768,0.0625
1769,-0.0625
1770,-0.0625
1771,0
1772,1.125
1773,1.9375
1774,1.9375
1775,-2
1776,-2
1777,0
1778,0
1779,-0.0625
1780,1.9375
1781,-2
1782,0
1783,0
1784,0.0625
1785,-0.0625
1786,-0.0625
1787,0
1788,1.9375
1789,-2
1790,-2
1791,-0.9375
1792,0.25
1793,0
1794,0
1795,-0.0625
1796,1.9375
1797,-2
1798,0
1799,0
1800,0.0625
1801,-0.0625
1802,-0.0625
1803,0
1804,-1.875
1805,-0.75
1806,0.4375
1807,1.5625
1808,1.9375
1809,0
1810,0
1811,-0.0625
1812,1.9375
1813,-2
1814,0
1815,0
1816,0.0625
1817,-0.0625
1818,-0.0625
1819,0
1820,0.625
1821,1.75
1822,1.9375
1823,-2
1824,-2
1825,0
1826,0
1827,-0.0625
1828,1.9375
1829,-2
1830,0
1831,0
1832,0.0625
1833,-0.0625
1834,-0.0625
1835,0
1836,1.9375
1837,-2
1838,-2
1839,-1.4375
1840,-0.25
1841,0
1842,0
1843,-0.0625
1844,1.9375
1845,-2
1846,0
1847,0
1848,0.0625
1849,-0.0625
1850,-0.0625
1851,0
1852,-2
1853,-1.25
1854,-0.0625
1855,1.0625
1856,1.9375
1857,0
1858,0
1859,-0.0625
1860,1.9375
1861,-2
1862,0
1863,0
1864,0.0625
1865,-0.0625
1866,-0.0625
1867,0
1868,0.125
1869,1.25
1870,1.9375
1871,1.9375
1872,-2
1873,0
1874,0
1875,-0.0625
1876,1.9375
1877,-2
1878,0
1879,0
1880,0.0625
1881,-0.0625
1882,-0.0625
1883,0
1884,1.9375
1885,1.9375
1886,-2
1887,-1.9375
1888,-0.75
1889,0
1890,0
1891,-0.0625
1892,1.9375
1893,-2
1894,0
1895,0
1896,0.0625
1897,-0.0625
1898,-0.0625
1899,0
1900,-2
1901,-1.75
1902,-0.5625
1903,0.5625
1904,1.75
1905,0
1906,0
1907,-0.0625
1908,1.9375
1909,-2
1910,0
1911,0
1912,0.0625
1913,-0.0625
1914,-0.0625
1915,0
1916,-0.375
1917,0.75
1918,1.9375
1919,1.9375
1920,-2
1921,0
1922,0
1923,-0.0625
1924,1.9375
1925,-2
1926,0
1927,0
1928,0.0625
1929,-0.0625
1930,-0.0625
1931,0
1932,1.9375
1933,1.9375
1934,-2
1935,-2
1936,-1.25
1937,0
1938,0
1939,-0.0625
1940,1.9375
1941,-2
1942,0
1943,0
1944,0.0625
1945,-0.0625
1946,-0.0625
1947,0
1948,-2
1949,-2
1950,-1.0625
1951,0.0625
1952,1.25
1953,0
1954,0
1955,-0.0625
1956,1.9375
1957,-2
1958,0
1959,0
1960,0.0625
1961,-0.0625
1962,-0.0625
1963,0
1964,-0.875
1965,0.25
1966,1.4375
1967,1.9375
1968,1.9375
1969,0
1970,0
1971,-0.0625
1972,1.9375
1973,-2
1974,0
1975,0
1976,0.0625
1977,-0.0625
1978,-0.0625
1979,0
1980,1.625
1981,1.9375
1982,1.9375
1983,-2
1984,-1.75
1985,0
1986,0
1987,-0.0625
1988,1.9375
1989,-2
1990,0
1991,0
1992,0.0625
1993,-0.0625
1994,-0.0625
1995,0
1996,-2
1997,-2
1998,-1.5625
1999,-0.4375
2000,0.75
2001,0
2002,0
2003,-0.0625
2004,1.9375
2005,-2
2006,0
2007,0
2008,0.0625
2009,-0.0625
2010,-0.0625
2011,0
2012,-1.375
2013,-0.25
2014,0.9375
2015,1.9375
2016,1.9375
2017,0
2018,0
2019,-0.0625
2020,1.9375
2021,-2
2022,0
2023,0
2024,0.0625
2025,-0.0625
2026,-0.0625
2027,0
2028,1.125
2029,1.9375
2030,1.9375
2031,-2
2032,-2
2033,0
2034,0
2035,-0.0625
2036,1.9375
2037,-2
2038,0
2039,0
2040,0.0625
2041,-0.0625
2042,-0.0625
2043,0
2044,1.9375
2045,-2
2046,-2
2047,-0.9375
2048,0.25
2049,0
2050,0
2051,-0.0625
2052,1.9375
2053,-2
2054,0
2055,0
2056,0.0625
2057,-0.0625
2058,-0.0625
2059,0
2060,-1.875
2061,-0.75
2062,0.4375
2063,1.5625
2064,1.9375
2065,0
2066,0
2067,-0.0625
2068,1.9375
2069,-2
2070,0
2071,0
2072,0.0625
2073,-0.0625
2074,-0.0625
2075,0
2076,0.625
2077,1.75
2078,1.9375
2079,-2
2080,-2
2081,0
2082,0
2083,-0.0625
2084,1.9375
2085,-2
2086,0
2087,0
2088,0.0625
2089,-0.0625
2090,-0.0625
2091,0
2092,1.9375
2093,-2
2094,-2
2095,-1.4375
2096,-0.25
2097,0
2098,0
2099,-0.0625
2100,1.9375
2101,-2
2102,0
2103,0
2104,0.0625
2105,-0.0625
2106,-0.0625
2107,0
2108,-2
2109,-1.25
2110,-0.0625
2111,1.0625
2112,1.9375
2113,0
2114,0
2115,-0.0625
2116,1.9375
2117,-2
2118,0
2119,0
2120,0.0625
2121,-0.0625
2122,-0.0625
2123,0
2124,0.125
2125,1.25
2126,1.9375
2127,1.9375
2128,-2
2129,0
2130,0
2131,-0.0625
2132,1.9375
2133,-2
2134,0
2135,0
2136,0.0625
2137,-0.0625
2138,-0.0625
2139,0
2140,1.9375
2141,1.9375
2142,-2
2143,-1.9375
2144,-0.75
2145,0
2146,0
2147,-0.0625
2148,1.9375
2149,-2
2150,0
2151,0
2152,0.0625
2153,-0.0625
2154,-0.0625
2155,0
