cycle,o_word
185,-0.0625
186,-0.0625
187,-0.0625
188,-5.8125
189,-5.6875
190,-5.5625
191,-5.375
192,-5.25
193,0
194,0
195,-0.0625
196,7.9375
197,-8
198,0
199,0
200,0
201,-0.0625
202,-0.0625
203,-0.0625
204,-3.5
205,-3.375
206,-3.25
207,-3.0625
208,-2.9375
209,0
210,0
211,-0.0625
212,7.9375
213,-8
214,0
215,0
216,0
217,-0.0625
218,-0.0625
219,-0.0625
220,-1.1875
221,-1.0625
222,-0.9375
223,-0.75
224,-0.625
225,0
226,0
227,-0.0625
228,7.9375
229,-8
230,0
231,0
232,0
233,-0.0625
234,-0.0625
235,-0.0625
236,1.125
237,1.25
238,1.375
239,1.5625
240,1.6875
241,0
242,0
243,-0.0625
244,7.9375
245,-8
246,0
247,0
248,0
249,-0.0625
250,-0.0625
251,-0.0625
252,3.4375
253,3.5625
254,3.6875
255,3.875
256,4
257,0
258,0
259,-0.0625
260,7.9375
261,-8
262,0
263,0
264,0
265,-0.0625
266,-0.0625
267,-0.0625
268,5.75
269,5.875
270,6
271,6.1875
272,6.3125
273,0
274,0
275,-0.0625
276,7.9375
277,-8
278,0
279,0
280,0
281,-0.0625
282,-0.0625
283,-0.0625
284,-7.9375
285,-7.8125
286,-7.6875
287,-7.5
288,-7.375
289,0
290,0
291,-0.0625
292,7.9375
293,-8
294,0
295,0
296,0
297,-0.0625
298,-0.0625
299,-0.0625
300,-5.625
301,-5.5
302,-5.375
303,-5.1875
304,-5.0625
305,0
306,0
307,-0.0625
308,7.9375
309,-8
310,0
311,0
312,0
313,-0.0625
314,-0.0625
315,-0.0625
316,-3.3125
317,-3.1875
318,-3.0625
319,-2.875
320,-2.75
321,0
322,0
323,-0.0625
324,7.9375
325,-8
326,0
327,0
328,0
329,-0.0625
330,-0.0625
331,-0.0625
332,-1
333,-0.875
334,-0.75
335,-0.5625
336,-0.4375
337,0
338,0
339,-0.0625
340,7.9375
341,-8
342,0
343,0
344,0
345,-0.0625
346,-0.0625
347,-0.0625
348,1.3125
349,1.4375
350,1.5625
351,1.75
352,1.875
353,0
354,0
355,-0.0625
356,7.9375
357,-8
358,0
359,0
360,0
361,-0.0625
362,-0.0625
363,-0.0625
364,3.625
365,3.75
366,3.875
367,4.0625
368,4.1875
369,0
370,0
371,-0.0625
372,7.9375
373,-8
374,0
375,0
376,0
377,-0.0625
378,-0.0625
379,-0.0625
380,5.9375
381,6.0625
382,6.1875
383,6.375
384,6.5
385,0
386,0
387,-0.0625
388,7.9375
389,-8
390,0
391,0
392,0
393,-0.0625
394,-0.0625
395,-0.0625
396,-7.75
397,-7.625
398,-7.5
399,-7.3125
400,-7.1875
401,0
402,0
403,-0.0625
404,7.9375
405,-8
406,0
407,0
408,0
409,-0.0625
410,-0.0625
411,-0.0625
412,-5.4375
413,-5.3125
414,-5.1875
415,-5
416,-4.875
417,0
418,0
419,-0.0625
420,7.9375
421,-8
422,0
423,0
424,0
425,-0.0625
426,-0.0625
427,-0.0625
428,-3.125
429,-3
430,-2.875
431,-2.6875
432,-2.5625
433,0
434,0
435,-0.0625
436,7.9375
437,-8
438,0
439,0
440,0
441,-0.0625
442,-0.0625
443,-0.0625
444,-0.8125
445,-0.6875
446,-0.5625
447,-0.375
448,-0.25
449,0
450,0
451,-0.0625
452,7.9375
453,-8
454,0
455,0
456,0
457,-0.0625
458,-0.0625
459,-0.0625
460,1.5
461,1.625
462,1.75
463,1.9375
464,2.0625
465,0
466,0
467,-0.0625
468,7.9375
469,-8
470,0
471,0
472,0
473,-0.0625
474,-0.0625
475,-0.0625
476,3.8125
477,3.9375
478,4.0625
479,4.25
480,4.375
481,0
482,0
483,-0.0625
484,7.9375
485,-8
486,0
487,0
488,0
489,-0.0625
490,-0.0625
491,-0.0625
492,6.125
493,6.25
494,6.375
495,6.5625
496,6.6875
497,0
498,0
499,-0.0625
500,7.9375
501,-8
502,0
503,0
504,0
505,-0.0625
506,-0.0625
507,-0.0625
508,-7.5625
509,-7.4375
510,-7.3125
511,-7.125
512,-7
513,0
514,0
515,-0.0625
516,7.9375
517,-8
518,0
519,0
520,0
521,-0.0625
522,-0.0625
523,-0.0625
524,-5.25
525,-5.125
526,-5
527,-4.8125
528,-4.6875
529,0
530,0
531,-0.0625
532,7.9375
533,-8
534,0
535,0
536,0
537,-0.0625
538,-0.0625
539,-0.0625
540,-2.9375
541,-2.8125
542,-2.6875
543,-2.5
544,-2.375
545,0
546,0
547,-0.0625
548,7.9375
549,-8
550,0
551,0
552,0
553,-0.0625
554,-0.0625
555,-0.0625
556,-0.625
557,-0.5
558,-0.375
559,-0.1875
560,-0.0625
561,0
562,0
563,-0.0625
564,7.9375
565,-8
566,0
567,0
568,0
569,-0.0625
570,-0.0625
571,-0.0625
572,1.6875
573,1.8125
574,1.9375
575,2.125
576,2.25
577,0
578,0
579,-0.0625
580,7.9375
581,-8
582,0
583,0
584,0
585,-0.0625
586,-0.0625
587,-0.0625
588,4
589,4.125
590,4.25
591,4.4375
592,4.5625
593,0
594,0
595,-0.0625
596,7.9375
597,-8
598,0
599,0
600,0
601,-0.0625
602,-0.0625
603,-0.0625
604,6.3125
605,6.4375
606,6.5625
607,6.75
608,6.875
609,0
610,0
611,-0.0625
612,7.9375
613,-8
614,0
615,0
616,0
617,-0.0625
618,-0.0625
619,-0.0625
620,-7.375
621,-7.25
622,-7.125
623,-6.9375
624,-6.8125
625,0
626,0
627,-0.0625
628,7.9375
629,-8
630,0
631,0
632,0
633,-0.0625
634,-0.0625
635,-0.0625
636,-5.0625
637,-4.9375
638,-4.8125
639,-4.625
640,-4.5
641,0
642,0
643,-0.0625
644,7.9375
645,-8
646,0
647,0
648,0
649,-0.0625
650,-0.0625
651,-0.0625
652,-2.75
653,-2.625
654,-2.5
655,-2.3125
656,-2.1875
657,0
658,0
659,-0.0625
660,7.9375
661,-8
662,0
663,0
664,0
665,-0.0625
666,-0.0625
667,-0.0625
668,-0.4375
669,-0.3125
670,-0.1875
671,0
672,0.125
673,0
674,0
675,-0.0625
676,7.9375
677,-8
678,0
679,0
680,0
681,-0.0625
682,-0.0625
683,-0.0625
684,1.875
685,2
686,2.125
687,2.3125
688,2.4375
689,0
690,0
691,-0.0625
692,7.9375
693,-8
694,0
695,0
696,0
697,-0.0625
698,-0.0625
699,-0.0625
700,4.1875
701,4.3125
702,4.4375
703,4.625
704,4.75
705,0
706,0
707,-0.0625
708,7.9375
709,-8
710,0
711,0
712,0
713,-0.0625
714,-0.0625
715,-0.0625
716,6.5
717,6.625
718,6.75
719,6.9375
720,7.0625
721,0
722,0
723,-0.0625
724,7.9375
725,-8
726,0
727,0
728,0
729,-0.0625
730,-0.0625
731,-0.0625
732,-7.1875
733,-7.0625
734,-6.9375
735,-6.75
736,-6.625
737,0
738,0
739,-0.0625
740,7.9375
741,-8
742,0
743,0
744,0
745,-0.0625
746,-0.0625
747,-0.0625
748,-4.875
749,-4.75
750,-4.625
751,-4.4375
752,-4.3125
753,0
754,0
755,-0.0625
756,7.9375
757,-8
758,0
759,0
760,0
761,-0.0625
762,-0.0625
763,-0.0625
764,-2.5625
765,-2.4375
766,-2.3125
767,-2.125
768,-2
769,0
770,0
771,-0.0625
772,7.9375
773,-8
774,0
775,0
776,0
777,-0.0625
778,-0.0625
779,-0.0625
780,-0.25
781,-0.125
782,0
783,0.1875
784,0.3125
785,0
786,0
787,-0.0625
788,7.9375
789,-8
790,0
791,0
792,0
793,-0.0625
794,-0.0625
795,-0.0625
796,2.0625
797,2.1875
798,2.3125
799,2.5
800,2.625
801,0
802,0
803,-0.0625
804,7.9375
805,-8
806,0
807,0
808,0
809,-0.0625
810,-0.0625
811,-0.0625
812,4.375
813,4.5
814,4.625
815,4.8125
816,4.9375
817,0
818,0
819,-0.0625
820,7.9375
821,-8
822,0
823,0
824,0
825,-0.0625
826,-0.0625
827,-0.0625
828,6.6875
829,6.8125
830,6.9375
831,7.125
832,7.25
833,0
834,0
835,-0.0625
836,7.9375
837,-8
838,0
839,0
840,0
841,-0.0625
842,-0.0625
843,-0.0625
844,-7
845,-6.875
846,-6.75
847,-6.5625
848,-6.4375
849,0
850,0
851,-0.0625
852,7.9375
853,-8
854,0
855,0
856,0
857,-0.0625
858,-0.0625
859,-0.0625
860,-4.6875
861,-4.5625
862,-4.4375
863,-4.25
864,-4.125
865,0
866,0
867,-0.0625
868,7.9375
869,-8
870,0
871,0
872,0
873,-0.0625
874,-0.0625
875,-0.0625
876,-2.375
877,-2.25
878,-2.125
879,-1.9375
880,-1.8125
881,0
882,0
883,-0.0625
884,7.9375
885,-8
886,0
887,0
888,0
889,-0.0625
890,-0.0625
891,-0.0625
892,-0.0625
893,0.0625
894,0.1875
895,0.375
896,0.5
897,0
898,0
899,-0.0625
900,7.9375
901,-8
902,0
903,0
904,0
905,-0.0625
906,-0.0625
907,-0.0625
908,2.25
909,2.375
910,2.5
911,2.6875
912,2.8125
913,0
914,0
915,-0.0625
916,7.9375
917,-8
918,0
919,0
920,0
921,-0.0625
922,-0.0625
923,-0.0625
924,4.5625
925,4.6875
926,4.8125
927,5
928,5.125
929,0
930,0
931,-0.0625
932,7.9375
933,-8
934,0
935,0
936,0
937,-0.0625
938,-0.0625
939,-0.0625
940,6.875
941,7
942,7.125
943,7.3125
944,7.4375
945,0
946,0
947,-0.0625
948,7.9375
949,-8
950,0
951,0
952,0
953,-0.0625
954,-0.0625
955,-0.0625
956,-6.8125
957,-6.6875
958,-6.5625
959,-6.375
960,-6.25
961,0
962,0
963,-0.0625
964,7.9375
965,-8
966,0
967,0
968,0
969,-0.0625
970,-0.0625
971,-0.0625
972,-4.5
973,-4.375
974,-4.25
975,-4.0625
976,-3.9375
977,0
978,0
979,-0.0625
980,7.9375
981,-8
982,0
983,0
984,0
985,-0.0625
986,-0.0625
987,-0.0625
988,-2.1875
989,-2.0625
990,-1.9375
991,-1.75
992,-1.625
993,0
994,0
995,-0.0625
996,7.9375
997,-8
998,0
999,0
1000,0
1001,-0.0625
1002,-0.0625
1003,-0.0625
1004,0.125
1005,0.25
1006,0.375
1007,0.5625
1008,0.6875
1009,0
1010,0
1011,-0.0625
1012,7.9375
1013,-8
1014,0
1015,0
1016,0
1017,-0.0625
1018,-0.0625
1019,-0.0625
1020,2.4375
1021,2.5625
1022,2.6875
1023,2.875
1024,3
1025,0
1026,0
1027,-0.0625
1028,7.9375
1029,-8
1030,0
1031,0
1032,0
1033,-0.0625
1034,-0.0625
1035,-0.0625
1036,4.75
1037,4.875
1038,5
1039,5.1875
1040,5.3125
1041,0
1042,0
1043,-0.0625
1044,7.9375
1045,-8
1046,0
1047,0
1048,0
1049,-0.0625
1050,-0.0625
1051,-0.0625
1052,7.0625
1053,7.1875
1054,7.3125
1055,7.5
1056,7.625
1057,0
1058,0
1059,-0.0625
1060,7.9375
1061,-8
1062,0
1063,0
1064,0
1065,-0.0625
1066,-0.0625
1067,-0.0625
1068,-6.625
1069,-6.5
1070,-6.375
1071,-6.1875
1072,-6.0625
1073,0
1074,0
1075,-0.0625
1076,7.9375
1077,-8
1078,0
1079,0
1080,0
1081,-0.0625
1082,-0.0625
1083,-0.0625
1084,-4.3125
1085,-4.1875
1086,-4.0625
1087,-3.875
1088,-3.75
1089,0
1090,0
1091,-0.0625
1092,7.9375
1093,-8
1094,0
1095,0
1096,0
1097,-0.0625
1098,-0.0625
1099,-0.0625
1100,-2
1101,-1.875
1102,-1.75
1103,-1.5625
1104,-1.4375
1105,0
1106,0
1107,-0.0625
1108,7.9375
1109,-8
1110,0
1111,0
1112,0
1113,-0.0625
1114,-0.0625
1115,-0.0625
1116,0.3125
1117,0.4375
1118,0.5625
1119,0.75
1120,0.875
1121,0
1122,0
1123,-0.0625
1124,7.9375
1125,-8
1126,0
1127,0
1128,0
1129,-0.0625
1130,-0.0625
1131,-0.0625
1132,2.625
1133,2.75
1134,2.875
1135,3.0625
1136,3.1875
1137,0
1138,0
1139,-0.0625
1140,7.9375
1141,-8
1142,0
1143,0
1144,0
1145,-0.0625
1146,-0.0625
1147,-0.0625
1148,4.9375
1149,5.0625
1150,5.1875
1151,5.375
1152,5.5
1153,0
1154,0
1155,-0.0625
1156,7.9375
1157,-8
1158,0
1159,0
1160,0
1161,-0.0625
1162,-0.0625
1163,-0.0625
1164,7.25
1165,7.375
1166,7.5
1167,7.6875
1168,7.8125
1169,0
1170,0
1171,-0.0625
1172,7.9375
1173,-8
1174,0
1175,0
1176,0
1177,-0.0625
1178,-0.0625
1179,-0.0625
1180,-6.4375
1181,-6.3125
1182,-6.1875
1183,-6
1184,-5.875
1185,0
1186,0
1187,-0.0625
1188,7.9375
1189,-8
1190,0
1191,0
1192,0
1193,-0.0625
1194,-0.0625
1195,-0.0625
1196,-4.125
1197,-4
1198,-3.875
1199,-3.6875
1200,-3.5625
1201,0
1202,0
1203,-0.0625
1204,7.9375
1205,-8
1206,0
1207,0
1208,0
1209,-0.0625
1210,-0.0625
1211,-0.0625
1212,-1.8125
1213,-1.6875
1214,-1.5625
1215,-1.375
1216,-1.25
1217,0
1218,0
1219,-0.0625
1220,7.9375
1221,-8
1222,0
1223,0
1224,0
1225,-0.0625
1226,-0.0625
1227,-0.0625
1228,0.5
1229,0.625
1230,0.75
1231,0.9375
1232,1.0625
1233,0
1234,0
1235,-0.0625
1236,7.9375
1237,-8
1238,0
1239,0
1240,0
1241,-0.0625
1242,-0.0625
1243,-0.0625
1244,2.8125
1245,2.9375
1246,3.0625
1247,3.25
1248,3.375
1249,0
1250,0
1251,-0.0625
1252,7.9375
1253,-8
1254,0
1255,0
1256,0
1257,-0.0625
1258,-0.0625
1259,-0.0625
1260,5.125
1261,5.25
1262,5.375
1263,5.5625
1264,5.6875
1265,0
1266,0
1267,-0.0625
1268,7.9375
1269,-8
1270,0
1271,0
1272,0
1273,-0.0625
1274,-0.0625
1275,-0.0625
1276,7.4375
1277,7.5625
1278,7.6875
1279,7.875
1280,-8
1281,0
1282,0
1283,-0.0625
1284,7.9375
1285,-8
1286,0
1287,0
1288,0
1289,-0.0625
1290,-0.0625
1291,-0.0625
1292,-6.25
1293,-6.125
1294,-6
1295,-5.8125
1296,-5.6875
1297,0
1298,0
1299,-0.0625
1300,7.9375
1301,-8
1302,0
1303,0
1304,0
1305,-0.0625
1306,-0.0625
1307,-0.0625
1308,-3.9375
1309,-3.8125
1310,-3.6875
1311,-3.5
1312,-3.375
1313,0
1314,0
1315,-0.0625
1316,7.9375
1317,-8
1318,0
1319,0
1320,0
1321,-0.0625
1322,-0.0625
1323,-0.0625
1324,-1.625
1325,-1.5
1326,-1.375
1327,-1.1875
1328,-1.0625
1329,0
1330,0
1331,-0.0625
1332,7.9375
1333,-8
1334,0
1335,0
1336,0
1337,-0.0625
1338,-0.0625
1339,-0.0625
1340,0.6875
1341,0.8125
1342,0.9375
1343,1.125
1344,1.25
1345,0
1346,0
1347,-0.0625
1348,7.9375
1349,-8
1350,0
1351,0
1352,0
1353,-0.0625
1354,-0.0625
1355,-0.0625
1356,3
1357,3.125
1358,3.25
1359,3.4375
1360,3.5625
1361,0
1362,0
1363,-0.0625
1364,7.9375
1365,-8
1366,0
1367,0
1368,0
1369,-0.0625
1370,-0.0625
1371,-0.0625
1372,5.3125
1373,5.4375
1374,5.5625
1375,5.75
1376,5.875
1377,0
1378,0
1379,-0.0625
1380,7.9375
1381,-8
1382,0
1383,0
1384,0
1385,-0.0625
1386,-0.0625
1387,-0.0625
1388,7.625
1389,7.75
1390,7.875
1391,-7.9375
1392,-7.8125
1393,0
1394,0
1395,-0.0625
1396,7.9375
1397,-8
1398,0
1399,0
1400,0
1401,-0.0625
1402,-0.0625
1403,-0.0625
1404,-6.0625
1405,-5.9375
1406,-5.8125
1407,-5.625
1408,-5.5
1409,0
1410,0
1411,-0.0625
1412,7.9375
1413,-8
1414,0
1415,0
1416,0
1417,-0.0625
1418,-0.0625
1419,-0.0625
1420,-3.75
1421,-3.625
1422,-3.5
1423,-3.3125
1424,-3.1875
1425,0
1426,0
1427,-0.0625
1428,7.9375
1429,-8
1430,0
1431,0
1432,0
1433,-0.0625
1434,-0.0625
1435,-0.0625
1436,-1.4375
1437,-1.3125
1438,-1.1875
1439,-1
1440,-0.875
1441,0
1442,0
1443,-0.0625
1444,7.9375
1445,-8
1446,0
1447,0
1448,0
1449,-0.0625
1450,-0.0625
1451,-0.0625
1452,0.875
1453,1
1454,1.125
1455,1.3125
1456,1.4375
1457,0
1458,0
1459,-0.0625
1460,7.9375
1461,-8
1462,0
1463,0
1464,0
1465,-0.0625
1466,-0.0625
1467,-0.0625
1468,3.1875
1469,3.3125
1470,3.4375
1471,3.625
1472,3.75
1473,0
1474,0
1475,-0.0625
1476,7.9375
1477,-8
1478,0
1479,0
1480,0
1481,-0.0625
1482,-0.0625
1483,-0.0625
1484,5.5
1485,5.625
1486,5.75
1487,5.9375
1488,6.0625
1489,0
1490,0
1491,-0.0625
1492,7.9375
1493,-8
1494,0
1495,0
1496,0
1497,-0.0625
1498,-0.0625
1499,-0.0625
1500,7.8125
1501,7.9375
1502,-7.9375
1503,-7.75
1504,-7.625
1505,0
1506,0
1507,-0.0625
1508,7.9375
1509,-8
1510,0
1511,0
1512,0
1513,-0.0625
1514,-0.0625
1515,-0.0625
1516,-5.875
1517,-5.75
1518,-5.625
1519,-5.4375
1520,-5.3125
1521,0
1522,0
1523,-0.0625
1524,7.9375
1525,-8
1526,0
1527,0
1528,0
1529,-0.0625
1530,-0.0625
1531,-0.0625
1532,-3.5625
1533,-3.4375
1534,-3.3125
1535,-3.125
1536,-3
1537,0
1538,0
1539,-0.0625
1540,7.9375
1541,-8
1542,0
1543,0
1544,0
1545,-0.0625
1546,-0.0625
1547,-0.0625
1548,-1.25
1549,-1.125
1550,-1
1551,-0.8125
1552,-0.6875
1553,0
1554,0
1555,-0.0625
1556,7.9375
1557,-8
1558,0
1559,0
1560,0
1561,-0.0625
1562,-0.0625
1563,-0.0625
1564,1.0625
1565,1.1875
1566,1.3125
1567,1.5
1568,1.625
1569,0
1570,0
1571,-0.0625
1572,7.9375
1573,-8
1574,0
1575,0
1576,0
1577,-0.0625
1578,-0.0625
1579,-0.0625
1580,3.375
1581,3.5
1582,3.625
1583,3.8125
1584,3.9375
1585,0
1586,0
1587,-0.0625
1588,7.9375
1589,-8
1590,0
1591,0
1592,0
1593,-0.0625
1594,-0.0625
1595,-0.0625
1596,5.6875
1597,5.8125
1598,5.9375
1599,6.125
1600,6.25
1601,0
1602,0
1603,-0.0625
1604,7.9375
1605,-8
1606,0
1607,0
1608,0
1609,-0.0625
1610,-0.0625
1611,-0.0625
1612,-8
1613,-7.875
1614,-7.75
1615,-7.5625
1616,-7.4375
1617,0
1618,0
1619,-0.0625
1620,7.9375
1621,-8
1622,0
1623,0
1624,0
1625,-0.0625
1626,-0.0625
1627,-0.0625
1628,-5.6875
1629,-5.5625
1630,-5.4375
1631,-5.25
1632,-5.125
1633,0
1634,0
1635,-0.0625
1636,7.9375
1637,-8
1638,0
1639,0
1640,0
1641,-0.0625
1642,-0.0625
1643,-0.0625
1644,-3.375
1645,-3.25
1646,-3.125
1647,-2.9375
1648,-2.8125
1649,0
1650,0
1651,-0.0625
1652,7.9375
1653,-8
1654,0
1655,0
1656,0
1657,-0.0625
1658,-0.0625
1659,-0.0625
1660,-1.0625
1661,-0.9375
1662,-0.8125
1663,-0.625
1664,-0.5
1665,0
1666,0
1667,-0.0625
1668,7.9375
1669,-8
1670,0
1671,0
1672,0
1673,-0.0625
1674,-0.0625
1675,-0.0625
1676,1.25
1677,1.375
1678,1.5
1679,1.6875
1680,1.8125
1681,0
1682,0
1683,-0.0625
1684,7.9375
1685,-8
1686,0
1687,0
1688,0
1689,-0.0625
1690,-0.0625
1691,-0.0625
1692,3.5625
1693,3.6875
1694,3.8125
1695,4
1696,4.125
1697,0
1698,0
1699,-0.0625
1700,7.9375
1701,-8
1702,0
1703,0
1704,0
1705,-0.0625
1706,-0.0625
1707,-0.0625
1708,5.875
1709,6
1710,6.125
1711,6.3125
1712,6.4375
1713,0
1714,0
1715,-0.0625
1716,7.9375
1717,-8
1718,0
1719,0
1720,0
1721,-0.0625
1722,-0.0625
1723,-0.0625
1724,-7.8125
1725,-7.6875
1726,-7.5625
1727,-7.375
1728,-7.25
1729,0
1730,0
1731,-0.0625
1732,7.9375
1733,-8
1734,0
1735,0
1736,0
1737,-0.0625
1738,-0.0625
1739,-0.0625
1740,-5.5
1741,-5.375
1742,-5.25
1743,-5.0625
1744,-4.9375
1745,0
1746,0
1747,-0.0625
1748,7.9375
1749,-8
1750,0
1751,0
1752,0
1753,-0.0625
1754,-0.0625
1755,-0.0625
1756,-3.1875
1757,-3.0625
1758,-2.9375
1759,-2.75
1760,-2.625
1761,0
1762,0
1763,-0.0625
1764,7.9375
1765,-8
1766,0
1767,0
1768,0
1769,-0.0625
1770,-0.0625
1771,-0.0625
1772,-0.875
1773,-0.75
1774,-0.625
1775,-0.4375
1776,-0.3125
1777,0
1778,0
1779,-0.0625
1780,7.9375
1781,-8
1782,0
1783,0
1784,0
1785,-0.0625
1786,-0.0625
1787,-0.0625
1788,1.4375
1789,1.5625
1790,1.6875
1791,1.875
1792,2
1793,0
1794,0
1795,-0.0625
1796,7.9375
1797,-8
1798,0
1799,0
1800,0
1801,-0.0625
1802,-0.0625
1803,-0.0625
1804,3.75
1805,3.875
1806,4
1807,4.1875
1808,4.3125
1809,0
1810,0
1811,-0.0625
1812,7.9375
1813,-8
1814,0
1815,0
1816,0
1817,-0.0625
1818,-0.0625
1819,-0.0625
1820,6.0625
1821,6.1875
1822,6.3125
1823,6.5
1824,6.625
1825,0
1826,0
1827,-0.0625
1828,7.9375
1829,-8
1830,0
1831,0
1832,0
1833,-0.0625
1834,-0.0625
1835,-0.0625
1836,-7.625
1837,-7.5
1838,-7.375
1839,-7.1875
1840,-7.0625
1841,0
1842,0
1843,-0.0625
1844,7.9375
1845,-8
1846,0
1847,0
1848,0
1849,-0.0625
1850,-0.0625
1851,-0.0625
1852,-5.3125
1853,-5.1875
1854,-5.0625
1855,-4.875
1856,-4.75
1857,0
1858,0
1859,-0.0625
1860,7.9375
1861,-8
1862,0
1863,0
1864,0
1865,-0.0625
1866,-0.0625
1867,-0.0625
1868,-3
1869,-2.875
1870,-2.75
1871,-2.5625
1872,-2.4375
1873,0
1874,0
1875,-0.0625
1876,7.9375
1877,-8
1878,0
1879,0
1880,0
1881,-0.0625
1882,-0.0625
1883,-0.0625
1884,-0.6875
1885,-0.5625
1886,-0.4375
1887,-0.25
1888,-0.125
1889,0
1890,0
1891,-0.0625
1892,7.9375
1893,-8
1894,0
1895,0
1896,0
1897,-0.0625
1898,-0.0625
1899,-0.0625
1900,1.625
1901,1.75
1902,1.875
1903,2.0625
1904,2.1875
1905,0
1906,0
1907,-0.0625
1908,7.9375
1909,-8
1910,0
1911,0
1912,0
1913,-0.0625
1914,-0.0625
1915,-0.0625
1916,3.9375
1917,4.0625
1918,4.1875
1919,4.375
1920,4.5
1921,0
1922,0
1923,-0.0625
1924,7.9375
1925,-8
1926,0
1927,0
1928,0
1929,-0.0625
1930,-0.0625
1931,-0.0625
1932,6.25
1933,6.375
1934,6.5
1935,6.6875
1936,6.8125
1937,0
1938,0
1939,-0.0625
1940,7.9375
1941,-8
1942,0
1943,0
1944,0
1945,-0.0625
1946,-0.0625
1947,-0.0625
1948,-7.4375
1949,-7.3125
1950,-7.1875
1951,-7
1952,-6.875
1953,0
1954,0
1955,-0.0625
1956,7.9375
1957,-8
1958,0
1959,0
1960,0
1961,-0.0625
1962,-0.0625
1963,-0.0625
1964,-5.125
1965,-5
1966,-4.875
1967,-4.6875
1968,-4.5625
1969,0
1970,0
1971,-0.0625
1972,7.9375
1973,-8
1974,0
1975,0
1976,0
1977,-0.0625
1978,-0.0625
1979,-0.0625
1980,-2.8125
1981,-2.6875
1982,-2.5625
1983,-2.375
1984,-2.25
1985,0
1986,0
1987,-0.0625
1988,7.9375
1989,-8
1990,0
1991,0
1992,0
1993,-0.0625
1994,-0.0625
1995,-0.0625
1996,-0.5
1997,-0.375
1998,-0.25
1999,-0.0625
2000,0.0625
2001,0
2002,0
2003,-0.0625
2004,7.9375
2005,-8
2006,0
2007,0
2008,0
2009,-0.0625
2010,-0.0625
2011,-0.0625
2012,1.8125
2013,1.9375
2014,2.0625
2015,2.25
2016,2.375
2017,0
2018,0
2019,-0.0625
2020,7.9375
2021,-8
2022,0
2023,0
2024,0
2025,-0.0625
2026,-0.0625
2027,-0.0625
2028,4.125
2029,4.25
2030,4.375
2031,4.5625
2032,4.6875
2033,0
2034,0
2035,-0.0625
2036,7.9375
2037,-8
2038,0
2039,0
2040,0
2041,-0.0625
2042,-0.0625
2043,-0.0625
2044,6.4375
2045,6.5625
2046,6.6875
2047,6.875
2048,7
2049,0
2050,0
2051,-0.0625
2052,7.9375
2053,-8
2054,0
2055,0
2056,0
2057,-0.0625
2058,-0.0625
2059,-0.0625
2060,-7.25
2061,-7.125
2062,-7
2063,-6.8125
2064,-6.6875
2065,0
2066,0
2067,-0.0625
2068,7.9375
2069,-8
2070,0
2071,0
2072,0
2073,-0.0625
2074,-0.0625
2075,-0.0625
2076,-4.9375
2077,-4.8125
2078,-4.6875
2079,-4.5
2080,-4.375
2081,0
2082,0
2083,-0.0625
2084,7.9375
2085,-8
2086,0
2087,0
2088,0
2089,-0.0625
2090,-0.0625
2091,-0.0625
2092,-2.625
2093,-2.5
2094,-2.375
2095,-2.1875
