0 25 7 016c5f2d fff903c2
0 25 8 fe8d108c ffffff28
0 25 9 009be08d 00006509
0 25 10 ff6f9aff ffffff68
0 25 11 00906023 fffffff9
0 25 12 ff6f9d37 00000073
0 25 13 009414dd ffffffaf
0 25 14 ff52fd3c 0000003b
0 25 15 00a945dc 00000008
0 26 0 005c5d9a ffdc21bf
0 26 1 ffa3cc03 001e2024
0 26 2 005a6040 ffe79f3e
0 26 3 ffa396ee 0014108c
0 26 4 005e4e7b fff01b76
0 26 5 ff9f055e 000bf553
0 26 6 008708aa fff524a7
0 26 7 ff1266ef 00077f25
0 26 8 0136f9db ffffffd4
0 26 9 ff379efc fffffc64
0 26 10 00920032 0000004c
0 26 11 ff6f9e7a ffffffe7
0 26 12 0090600e ffffffc2
0 26 13 ff6ec846 fffffff9
0 26 14 0097535a 0000003a
0 26 15 ff697044 00000089
0 27 0 ffa66114 001e3a4a
0 27 1 005c231b ffe6025d
0 27 2 ffa16f8d 0015e8c2
0 27 3 0060f17d ffee0040
0 27 4 ff9ad5c5 000e8794
0 27 5 008bad28 fff15e86
0 27 6 ff314db7 000e25d1
0 27 7 0040f7cd fffde138
0 27 8 ffa65c84 ffffffd1
0 27 9 012453e0 ffffffc6
0 27 10 ff37de26 0000001d
0 27 11 0093865c ffffffb4
0 27 12 ff6f9366 00000060
0 27 13 009060c1 0000000c
0 27 14 ff6f989c 0000004e
0 27 15 0090657b 000000c9
0 28 0 005d66ef ffe4dbbb
0 28 1 ff9fae8e 00174898
0 28 2 00641bfc ffec3809
0 28 3 ff8e6c8e 0011eae0
0 28 4 00ac5c4e ffeb095a
0 28 5 ff2f0415 00127f40
0 28 6 0043f475 fffc13e5
0 28 7 fffd0ff3 00001552
0 28 8 0003edd9 00000002
0 28 9 ffa43801 ffffff82
0 28 10 011df820 0000013d
0 28 11 ff0febe9 ffffff90
0 28 12 00a1af80 ffffffa7
0 28 13 ff6dd816 ffffffdb
0 28 14 00909753 0000005c
0 28 15 ff6f93f2 ffffffab
0 29 0 ff8a15f9 001d5121
0 29 1 0088ab89 ffe3dfd1
0 29 2 ff4d8b71 001de533
0 29 3 00e35264 ffe1b2fc
0 29 4 ff55d042 001171b6
0 29 5 00291249 fffcf169
0 29 6 fffe1ec2 0000174f
0 29 7 0000029b fffffff0
0 29 8 fffffca6 00000001
0 29 9 00026f5b fffffffe
0 29 10 ffca1e91 00000006
0 29 11 00e32c92 00000043
0 29 12 fec9f30c ffffff73
0 29 13 00f99daa 000000b8
0 29 14 ff3b5d59 ffffffaf
0 29 15 00aee2e6 ffffffe6
0 30 0 00d181bc ffd3b761
0 30 1 ff3a3124 0022766e
0 30 2 008e12d7 ffebeca4
0 30 3 ffc5479d 00069585
0 30 4 0009a3d6 ffff2bc2
0 30 5 ffff96f5 0000068d
0 30 6 0000008f fffffffa
0 30 7 00000000 00000000
0 30 8 00000000 00000000
0 30 9 ffffff4e 00000000
0 30 10 000084aa 00000000
0 30 11 fff39f57 fffffff5
0 30 12 004cfa6f 0000004d
0 30 13 ff411fdd 00000052
0 30 14 01113d60 ffffff2d
0 30 15 fed5af73 ffffffe6
0 31 0 ffef73eb 0002f577
0 31 1 000a0fdd fffe85d7
0 31 2 fffcdcb1 00005f5f
0 31 3 000064b0 fffff68b
0 31 4 fffffd0c 00000038
0 31 5 00000002 00000000
0 31 6 00000000 00000000
0 31 7 00000000 00000000
0 31 8 00000000 00000000
0 31 9 00000000 00000000
0 31 10 00000000 00000000
0 31 11 000003aa 00000000
0 31 12 ffff80b4 00000001
0 31 13 00040f86 00000002
0 31 14 fff2a043 fffffff5
0 31 15 0016a7e5 ffffffff
1 0 0 0009fdd6 00000006
1 0 1 fffa9c90 00000002
1 0 2 00017c5e ffffffff
1 0 3 ffffd5c2 ffffffff
1 0 4 0000011f 00000000
1 0 5 00000000 00000000
1 0 6 00000000 00000000
1 0 7 00000000 00000000
1 0 8 00000000 00000000
1 0 9 00000000 00000000
1 0 10 00000000 00000000
1 0 11 00000001 00000000
1 0 12 00000000 ffffffff
1 0 13 00000000 00000003
1 0 14 00000003 ffffffff
1 0 15 00000000 fffffffd
1 1 0 ff3bb692 ffffff08
1 1 1 009cc156 ffffff93
1 1 2 ffa2eaec ffffffc3
1 1 3 002008ab 00000033
1 1 4 fffb77b5 00000002
1 1 5 00002c49 00000000
1 1 6 ffffffc9 00000000
1 1 7 00000000 00000000
1 1 8 00000000 00000000
1 1 9 00000000 ffffffff
1 1 10 00000000 fffffffe
1 1 11 00000002 fffffffe
1 1 12 00000019 ffffffd1
1 1 13 ffffffd1 ffffff9e
1 1 14 ffffffbb ffffffeb
1 1 15 00000145 0000007c
1 2 0 00b06654 ffffffe0
1 2 1 ff3d3b04 000000f8
1 2 2 00ddca5b ffffff16
1 2 3 ff2dadc0 0000005c
1 2 4 00737484 0000005a
1 2 5 ffe99f27 00000007
1 2 6 0000e77d ffffffff
1 2 7 fffffed4 00000001
1 2 8 00000001 00000001
1 2 9 ffffffff 00000002
1 2 10 ffffffe4 00000001
1 2 11 ffffffac ffffff67
1 2 12 ffffffc7 00000042
1 2 13 0000001a fffffffa
1 2 14 ffffff7a 00000058
1 2 15 ffffff5f fffffee1
1 3 0 ffb322cd ffffffe3
1 3 1 004c811d fffffff1
1 3 2 ffaa8f94 ffffffba
1 3 3 007f389d ffffffee
1 3 4 ff335e42 00000055
1 3 5 00b07cb2 000000f9
1 3 6 ffd4d8ea fffffffd
1 3 7 00019f6a 00000001
1 3 8 fffffecd 00000002
1 3 9 00000030 ffffffea
1 3 10 ffffff9b 00000035
1 3 11 000000df fffffed0
1 3 12 ffffffa5 ffffff7e
1 3 13 ffffffb8 0000006c
1 3 14 0000002e 00000022
1 3 15 ffffffcb 00000010
1 4 0 004ee3eb 00000009
1 4 1 ffb36eea ffffffb3
1 4 2 004a0b04 00000066
1 4 3 ffb76946 fffffff6
1 4 4 0057b3f3 00000021
1 4 5 ff522945 ffffff81
1 4 6 00c88ee8 000000bc
1 4 7 ffd28f6a ffffffd5
1 4 8 00010268 ffffffb5
1 4 9 ffffff36 ffffff91
1 4 10 00000152 00000014
1 4 11 0000008f 00000012
1 4 12 00000025 ffffffa2
1 4 13 ffffff8d 00000006
1 4 14 ffffffe7 ffffffb6
1 4 15 00000014 00000029
1 5 0 ffaccfcf ffffff84
1 5 1 00511e59 00000074
1 5 2 ffb0e1f5 00000030
1 5 3 004d1588 00000028
1 5 4 ffb4bcbc 0000002c
1 5 5 005327dd ffffffd8
1 5 6 ff52c545 ffffff76
1 5 7 00c37c48 000000d0
1 5 8 ffe498cb ffffff14
1 5 9 00003c51 fffffef7
1 5 10 ffffffda 00000071
1 5 11 0000004b fffffff7
1 5 12 fffffff6 00000008
1 5 13 00000060 ffffffbc
1 5 14 00000034 ffffffea
1 5 15 00000005 fffffff8
1 6 0 006a694a 00000011
1 6 1 ffa15fa4 00000045
1 6 2 0054cc1e fffffff6
1 6 3 ffad8d39 ffffffd0
1 6 4 00510774 fffffffc
1 6 5 ffb02c47 00000003
1 6 6 005b9d3f 00000061
1 6 7 ff2f7d6f 0000005f
1 6 8 00953cdb ffffffcc
1 6 9 fff85f8f ffffffbd
1 6 10 00000372 ffffffbc
1 6 11 ffffff93 fffffff3
1 6 12 0000004c ffffffc5
1 6 13 fffffffa 00000046
1 6 14 0000005e 0000002e
1 6 15 0000000d 00000018
1 7 0 ff7dd4fe 00000038
1 7 1 007d4cc5 ffffffdd
1 7 2 ff99b0f3 ffffffef
1 7 3 0057f664 ffffffdd
1 7 4 ffa96d22 00000051
1 7 5 0055cb7f 00000042
1 7 6 ffaa848c ffffffbc
1 7 7 00756d3a ffffff78
1 7 8 ff08d077 ffffffe2
1 7 9 00400ad3 0000007c
1 7 10 ffff53b5 0000000e
1 7 11 ffffffd1 ffffff99
1 7 12 ffffffee fffffff0
1 7 13 ffffffa0 00000000
1 7 14 00000016 00000061
1 7 15 000000be 00000005
1 8 0 00858557 ffffffb8
1 8 1 ff78f5d6 00000089
1 8 2 007e8dc7 ffffff9c
1 8 3 ff9eff52 00000017
1 8 4 005ba34b 00000040
1 8 5 ffa495e1 00000093
1 8 6 005b2cf3 000000a2
1 8 7 ffa223f8 000000a5
1 8 8 00bcdd57 00000015
1 8 9 ff45fcc3 ffffff68
1 8 10 0008a7f3 00000013
1 8 11 fffffe98 ffffffa7
1 8 12 0000003c ffffffc4
1 8 13 ffffffdc 0000002c
1 8 14 0000004b 0000002e
1 8 15 0000002a ffffffba
1 9 0 ff78c40a 00000012
1 9 1 008a4dc0 00000072
1 9 2 ff762b1f 00000005
1 9 3 006d0ba5 ffffffc6
1 9 4 ff9fc437 ffffffe9
1 9 5 006073c4 00000066
1 9 6 ff9f5918 000000f1
1 9 7 0060dcc7 fffffee1
1 9 8 ff8415c9 ffffffb9
1 9 9 01033f64 00000129
1 9 10 ffd3104d ffffffae
1 9 11 00002f29 ffffffcc
1 9 12 0000003c 00000037
1 9 13 00000001 0000004e
1 9 14 0000002a ffffff5a
1 9 15 ffffffa1 ffffffde
1 10 0 008834a1 00000029
1 10 1 ff736c25 ffffffd5
1 10 2 008e6ee7 00000088
1 10 3 ff8c376e ffffffde
1 10 4 00617ff9 00000025
1 10 5 ff9c93c2 fffffffe
1 10 6 00657156 000000b7
1 10 7 ff9a2de6 0000006b
1 10 8 006a7ec4 ffffffdc
1 10 9 ff1a054e ffffff0d
1 10 10 0079756b 0000000b
1 10 11 fffe4b4e 00000002
1 10 12 0000003a 00000003
1 10 13 0000007c 0000005e
1 10 14 ffffffe3 ffffffbf
1 10 15 ffffffa6 000000a2
1 11 0 ff776f3b 00000029
1 11 1 008e21fb ffffffde
1 11 2 ff70fcca ffffffae
1 11 3 0063329b ffffffd6
1 11 4 ffd0bd77 ffffffe8
1 11 5 0047b6e5 000000bb
1 11 6 ff97a1e8 0000008d
1 11 7 006a255c 00000036
1 11 8 ff9506d6 00000066
1 11 9 00af95b6 fffffff4
1 11 10 ff33fa9f ffffffcf
1 11 11 0007c344 fffffffa
1 11 12 ffffffc5 00000003
1 11 13 ffffffb8 ffffffea
1 11 14 ffffffd4 fffffff6
1 11 15 ffffffae fffffffd
1 12 0 00889b08 00000032
1 12 1 ff7148ba ffffffa9
1 12 2 007fb74c 00000016
1 12 3 ffd6ef83 ffffffec
1 12 4 00031608 00000013
1 12 5 ffdb6b66 0000007f
1 12 6 0068379b 0000000f
1 12 7 ff925339 ffffff6a
1 12 8 006e05f7 00000052
1 12 9 ff72eb67 000000d8
1 12 10 00fd5969 ffffffd8
1 12 11 ffea6a20 00000006
1 12 12 000004df ffffffff
1 12 13 00000064 0000000c
1 12 14 ffffff91 ffffff8e
1 12 15 00000060 ffffffc2
1 13 0 ff71b8f6 000000da
1 13 1 0084ec5c 0000001f
1 13 2 ffb46f9e 0000001d
1 13 3 00065a78 00000003
1 13 4 ffff9c8b 00000023
1 13 5 00201543 ffffffb1
1 13 6 ff9669f6 000000b5
1 13 7 00706617 0000006d
1 13 8 ff8f4512 00000049
1 13 9 007eb0fa ffffff7b
1 13 10 fef9faa2 ffffff84
1 13 11 002899ef 00000009
1 13 12 ffffe939 ffffffff
1 13 13 0000000b ffffffff
1 13 14 00000000 ffffff92
1 13 15 fffffff1 0000005d
1 14 0 008296cc 00000019
1 14 1 ff9ea7e6 fffffff7
1 14 2 001ca7cd ffffffdb
1 14 3 ffff7bfe 00000001
1 14 4 0000b165 fffffffc
1 14 5 ffd79bb2 ffffffa0
1 14 6 006d1d3c 0000003e
1 14 7 ff8dab8b ffffff4f
1 14 8 0072b285 ffffffa7
1 14 9 ff8642f2 0000008f
1 14 10 00fd4a20 0000008b
1 14 11 ffc55ec5 0000002c
1 14 12 00003422 00000000
1 14 13 ffffffff fffffffe
1 14 14 fffffff1 00000027
1 14 15 00000046 fffffffa
1 15 0 ffa08200 00000043
1 15 1 00499b54 ffffffc3
1 15 2 fff72459 ffffffff
1 15 3 000008ad 00000000
1 15 4 fffda136 ffffffeb
1 15 5 003bd699 ffffffd9
1 15 6 ff8f4bcd ffffffca
1 15 7 00737c04 0000001c
1 15 8 ff8c22db 00000052
1 15 9 00786121 fffffff7
1 15 10 ff09d2e1 00000115
1 15 11 004971eb 00000071
1 15 12 ffffa724 ffffffff
1 15 13 00000000 00000002
1 15 14 0000000b 00000002
1 15 15 ffffffec 00000063
1 16 0 005de47c 000000a9
1 16 1 ffca969f 00000006
1 16 2 00027093 ffffffff
1 16 3 fffff8cb 00000000
1 16 4 0008a3a7 fffffff3
1 16 5 ffac5a58 ffffffbe
1 16 6 00725692 00000048
1 16 7 ff8c22ad ffffffa1
1 16 8 00744028 ffffffad
1 16 9 ff8773ea 00000031
1 16 10 00f44373 ffffffb6
1 16 11 ffb69fc1 ffffff9e
1 16 12 00005913 ffffffff
1 16 13 00000001 00000000
1 16 14 00000001 00000003
1 16 15 00000045 fffffffe
1 17 0 ff91e4b9 0000004d
1 17 1 0026a331 ffffffe1
1 17 2 ffff3cf8 00000000
1 17 3 00007c24 00000000
1 17 4 ffe31101 ffffffdb
1 17 5 0066ceed ffffffd5
1 17 6 ff8db47d ffffffc7
1 17 7 00737c0b 0000001d
1 17 8 ff8c22dc 00000050
